Time,U1_nodamp,U1_tmd,U2_nodamp,U2_tmd,U3_nodamp,U3_tmd
24.7,-0.012574369932332517,-0.010365170239429143,-0.006332894900196303,-0.00576861550297929,0.004843561654001172,0.0030125465698988994
24.71,-0.012461611605869592,-0.010246742902160638,-0.006293180329261501,-0.0057236102232019045,0.004857477201840741,0.003020962606841953
24.72,-0.012345706567959908,-0.010125446653036229,-0.006251424475763328,-0.0056766295933676925,0.004872072512804677,0.003030262855992451
24.73,-0.012227248695560513,-0.010001876369602394,-0.006208200601081147,-0.005628247735305557,0.004886772956032289,0.003039873522058697
24.74,-0.012106749734364465,-0.0098765447613647,-0.006163999660701239,-0.005578956459609979,0.004901086348934198,0.0030493032348138773
24.75,-0.011984632769713292,-0.009749875840517995,-0.00611922380607222,-0.0055291587673647466,0.004914609457269277,0.0030581495490379436
24.76,-0.011861242871012303,-0.009622215566185893,-0.006074197053121798,-0.005479179518527821,0.004927017328542431,0.0030660882777827957
24.77,-0.011736897569873343,-0.009493882322394159,-0.006029215784099873,-0.005429315933642391,0.004938012792056392,0.003072822992293975
24.78,-0.011611872671482644,-0.009365152729275695,-0.005984534582745878,-0.005379823428872026,0.0049473406256173675,0.0030780991885887314
24.79,-0.011486287749357043,-0.009236147137669994,-0.005940251736113284,-0.005330801117692868,0.0049549020555610624,0.0030818187873569943
24.8,-0.011360083164571022,-0.009106806648198665,-0.005896286236387755,-0.005282168812579366,0.004960777756765575,0.0030840631338517888
24.81,-0.011233137256113612,-0.008977010301475352,-0.005852494949369312,-0.005233784193353922,0.004965110685984352,0.0030849758311022944
24.82,-0.011105462839898265,-0.008846771576973552,-0.005808869116284571,-0.005185639308866581,0.004967909581832422,0.003084566239782762
24.83,-0.010977283673092919,-0.008716314857221045,-0.005765610855589803,-0.0051379370786654695,0.00496897246475903,0.0030826329780704806
24.84,-0.010848836082404268,-0.008585877055955916,-0.005722934831425176,-0.005090892961318389,0.004968084970339922,0.0030789622548260138
24.85,-0.010720256785254104,-0.008455595439181493,-0.0056809560887192126,-0.005044622789384639,0.0049651325158890985,0.0030734400360955838
24.86,-0.010591689050162782,-0.008325613785434675,-0.005639796221611498,-0.004999248937705122,0.004959994133723238,0.0030659458782688067
24.87,-0.010463369505819815,-0.00819616919474785,-0.005599670208524717,-0.004954987158341797,0.004952455637745336,0.0030562660945583483
24.88,-0.01033561976977804,-0.008067583717241724,-0.00556087808054752,-0.004912138248828033,0.004942217956680764,0.003044102088134698
24.89,-0.01020877307841817,-0.0079401909829963,-0.005523731589790477,-0.004871014720392155,0.004928970467298916,0.003029143685249297
24.9,-0.01008313092623801,-0.007814292841254018,-0.0054885108777128575,-0.004831897466151913,0.004912434327620357,0.0030111124683459153
24.91,-0.009958919715782964,-0.007690116010271364,-0.005455421143419541,-0.00479499242927924,0.004892405810109331,0.0029898051091601704
24.92,-0.009836224090997079,-0.007567745410597559,-0.005424525978595669,-0.004760363937802878,0.004868822968184854,0.0029651600351404276
24.93,-0.009714945292100822,-0.0074470825198856075,-0.005395705702415669,-0.004727893039385593,0.004841807302716936,0.0029372990958566442
24.94,-0.00959490118523401,-0.007327945402473462,-0.005368757363097473,-0.0046973775027467825,0.004811563761841158,0.002906427562730407
24.95,-0.009475937946201218,-0.007210180393072598,-0.005343506406103456,-0.004668643485732025,0.0047782690740915115,0.0028727224620860668
24.96,-0.009357986727168352,-0.007093718763413365,-0.005319863342319857,-0.0046416022033613944,0.004742015081518026,0.0028362759081895384
24.97,-0.00924108864250377,-0.006978601708041264,-0.005297848749544974,-0.004616274929186812,0.004702783739455778,0.002797070102941382
24.98,-0.009125391410457876,-0.006864976985958709,-0.005277589940615826,-0.004592789663288181,0.004660450449611853,0.00275498066889071
24.99,-0.009011062661983314,-0.006753012229414656,-0.005259234298170128,-0.004571294466905178,0.00461487072647014,0.002709863315569863
25.0,-0.008898233260627919,-0.006642838263774023,-0.005242892609375931,-0.004551900797037041,0.004565936863680565,0.0026616105058164478
25.01,-0.008786992297139178,-0.006534544102105311,-0.005228634067295879,-0.004534678507677393,0.004513582933765975,0.0026101564554159968
25.02,-0.008677345425728646,-0.006428135281434403,-0.005216444605553702,-0.004519614184351689,0.004457826454479972,0.0025555187993985245
25.03,-0.008569129886263214,-0.0063234488849308315,-0.0052061418996389485,-0.004506526145293366,0.004398853388482246,0.002497883591655567
25.04,-0.008461902892378042,-0.006220041930019999,-0.005197263701523326,-0.004494952775932048,0.004337129809664685,0.0024377169712110004
25.05,-0.008355039874769385,-0.006117289611678207,-0.005189166007597872,-0.00448425069670307,0.004273303736128183,0.0023756669951455656
25.06,-0.008247965874335078,-0.006014616695577976,-0.005181254393270503,-0.004473826097517901,0.004207973796476736,0.002312332304841716
25.07,-0.008140263301750572,-0.005911605277672598,-0.005173091747557255,-0.004463242472228827,0.004141581496095439,0.0022481543922153882
25.08,-0.008031636512499036,-0.005807959359239545,-0.005164362840998116,-0.004452185186418749,0.004074446650078956,0.0021834530326013137
25.09,-0.007921925939557668,-0.00570351897958553,-0.005154888460228937,-0.004440475611847693,0.004006753249477085,0.0021184121509584875
25.1,-0.007811118612417415,-0.005598270735090938,-0.005144635942540443,-0.0044280816608870165,0.003938538927524007,0.0020530692880624045
25.11,-0.007699298984814794,-0.00549229860697285,-0.0051336700270876836,-0.004415068637604707,0.0038697441091845087,0.0019873647500173574
25.12,-0.007586593012336018,-0.005385728038927024,-0.005122096954414129,-0.004401543337166018,0.0038002679123504265,0.0019211975094220765
25.13,-0.007473081690021832,-0.0052786394747770336,-0.005109978015956373,-0.004387567595215386,0.0037300545990206243,0.0018545116565220042
25.14,-0.007358829029185491,-0.005171096335342579,-0.005097357535196615,-0.004373186268906881,0.003659065594797767,0.0017872684186814997
25.15,-0.007243977713372069,-0.005063240674455255,-0.005084358538795294,-0.004358522907915553,0.0035871838183685074,0.001719350489842609
25.16,-0.0071286891449435855,-0.004955233225606679,-0.005071122826034233,-0.004343719823760063,0.003514273612633717,0.0016506219616370277
25.17,-0.007013031889887066,-0.004847141846825993,-0.005057699421569297,-0.004328826542435653,0.0034402922924887157,0.0015810398711512276
25.18,-0.006896951723944355,-0.004738911566884708,-0.005044014609828449,-0.004313769838693331,0.0033653201109201344,0.0015106841670113834
25.19,-0.006780313470313333,-0.004630406423077876,-0.00502991375272521,-0.004298395553635351,0.0032895184417527025,0.0014397158921214189
25.2,-0.0066629575016006705,-0.004521465963261479,-0.005015217774022898,-0.004282525078962357,0.0032130732957125945,0.0013683206997208064
25.21,-0.006544724053534883,-0.0044119295596549415,-0.0049997474603503955,-0.0042659796578729675,0.0031361710198073113,0.001296684552762101
25.22,-0.006425534428211662,-0.004301717612181048,-0.004983404662202338,-0.004248661585948732,0.003058917096688731,0.0012249125232748602
25.23,-0.006305428663556453,-0.004190869218028901,-0.0049662099782546,-0.004230591895355345,0.0029812984606659722,0.0011529911083825995
25.24,-0.006184386542134404,-0.004079363180570229,-0.004948123772993096,-0.004211731372358211,0.0029033624803680444,0.0010809672129727704
25.25,-0.0060622564431335796,-0.003967046861454215,-0.004928975010991769,-0.004191909391488197,0.00282528812472295,0.0010090193156864203
25.26,-0.005938908528064761,-0.0038537893664234726,-0.004908614424510014,-0.004170977083027885,0.0027472327955865333,0.000937304301560855
25.27,-0.005814330402603816,-0.0037395772072776213,-0.004887010181075207,-0.004148903000484003,0.002669236660354412,0.0008658617946586371
25.28,-0.005688585265543833,-0.003624472450952564,-0.00486420605104661,-0.004125731288042375,0.0025912644845569746,0.0007946559906829096
25.29,-0.005561671569483744,-0.003508472380342153,-0.004840181075159381,-0.004101441348004085,0.002513345964437445,0.0007237159895790543
25.3,-0.005433477202718557,-0.0033914636763266066,-0.004814803732051224,-0.004075902008205443,0.0024356215595129965,0.0006531816281226782
25.31,-0.005303873674031087,-0.003273316602706944,-0.004787926105774848,-0.004048965689424979,0.0023582483251189303,0.0005832093124939379
25.32,-0.0051728051154599115,-0.0031539740091204066,-0.004759472886629636,-0.0040205574061108525,0.0022813109116025703,0.000513883017504874
25.33,-0.005040294438053966,-0.0030334574869478963,-0.0047294475386433716,-0.003990680933759561,0.002204815396833551,0.0004452081191464313
25.34,-0.004906459978760607,-0.002911884016360818,-0.00469794896703441,-0.003959435476276383,0.0021286726186971836,0.0003770947271218411
25.35,-0.004771530469745198,-0.002789480935805854,-0.004665186518984045,-0.0039270306666473,0.0020526831742375593,0.0003093426840330507
25.36,-0.004635757006577044,-0.0026664979103627998,-0.004631391984382133,-0.0038936985675855165,0.0019766254187837465,0.00024172956455355
25.37,-0.004499364759826543,-0.002543158643520173,-0.004596771329877597,-0.00385964540548421,0.0019003037317257695,0.00017405894125428542
25.38,-0.004362600354264956,-0.0024197082565597327,-0.0045615520995661496,-0.0038250989710078825,0.0018235011156070545,0.00010611298374935341
25.39,-0.0042257076451532915,-0.0022963890650364877,-0.004525959215646546,-0.003790284419653663,0.0017460033952000388,3.767665782817033e-05
25.4,-0.004088904565778568,-0.0021734174265124187,-0.004490191845710312,-0.003755401138947512,0.0016676223498983068,-3.1439142092513525e-05
25.41,-0.0039523505491001875,-0.0020509511624063797,-0.004454390836664429,-0.003720590182274857,0.0015882282794252938,-0.00010136502719671801
25.42,-0.003816122459413409,-0.0019290654898667168,-0.004418614648621004,-0.0036859102026796917,0.0015077740695262566,-0.0001721490485107474
25.43,-0.003680228264734456,-0.0018077666943707217,-0.004382853022088645,-0.003651351119966913,0.0014262815243102258,-0.0002437703644914022
25.44,-0.0035445857161896365,-0.001686970809332903,-0.004347005645134028,-0.003616812787776387,0.0013438626985753212,-0.00031611790862750736
25.45,-0.0034090991952043874,-0.0015665804635177142,-0.004310958987182063,-0.0035821818272972,0.0012606430634508146,-0.00038906722372137004
25.46,-0.0032737330481008276,-0.0014465582158655315,-0.004274659632787955,-0.00354740496095539,0.0011766881720226656,-0.00046255379618344707
25.47,-0.003138475247139593,-0.0013268902167680703,-0.004238077948712911,-0.00351245267940696,0.0010920399916092458,-0.000536536723673497
25.48,-0.0030032859578506925,-0.0012075347756379607,-0.004201156650969838,-0.0034772678085025297,0.0010067683360206582,-0.0006109472827548185
25.49,-0.002868060949916764,-0.00108838577203542,-0.0041637742051740464,-0.0034417289095586717,0.0009210074644683826,-0.0006856523298948462
25.5,-0.002732683244200204,-0.0009693243029431336,-0.004125796460201012,-0.003405701912938007,0.0008349044471253144,-0.0007605059358120347
25.51,-0.002597126345921201,-0.0008503219161965492,-0.004087179881817805,-0.0033691433516047117,0.0007485159306696059,-0.0008354526198356246
25.52,-0.002461422865529429,-0.0007314092316129224,-0.004047940186285871,-0.003332068994653113,0.0006618395038123886,-0.0009104959842782163
25.53,-0.0023255843455334633,-0.0006125957680833016,-0.004008072173933839,-0.003294473680808102,0.0005748938628094553,-0.0009856185488210758
25.54,-0.002189640707841833,-0.0004939093911811059,-0.003967589179367418,-0.0032563707685644527,0.0004876793602903206,-0.0010608212015787535
25.55,-0.0020536689601365846,-0.00037542501980821597,-0.0039265517883157455,-0.003217820852964401,0.0004001492874047547,-0.0011361519168429316
25.56,-0.0019177480341791172,-0.0002572194647785228,-0.0038850226877793093,-0.0031788866156786627,0.0003122550226202097,-0.0012116606061720787
25.57,-0.0017819836581833889,-0.00013939630147403637,-0.003843091549478527,-0.003139657708389994,0.0002239211471702406,-0.0012874240028268198
25.58,-0.001646576417821564,-2.215393113884604e-05,-0.003800943113267666,-0.0031003188361440025,0.00013497736048735478,-0.0013636137462175913
25.59,-0.0015117864077187173,9.424976733196365e-05,-0.0037588218705104687,-0.003061114440663589,4.5193795620397336e-05,-0.0014404610663644735
25.6,-0.0013778545223699216,0.00020957614617501122,-0.0037169533807481416,-0.003022270016957702,-4.564029869675012e-05,-0.001518178101702438
25.61,-0.0012449356618801978,0.0003236725827129515,-0.003675477488326372,-0.0029839253298911033,-0.00013764977599170738,-0.0015968911168985638
25.62,-0.0011130932340714917,0.00043647797693696064,-0.003634442822316452,-0.002946128914050248,-0.00023086809334858154,-0.0016766350040144417
25.63,-0.000982340493700529,0.0005479814119739803,-0.0035938481297322316,-0.002908879406907014,-0.0003252786460512758,-0.0017573946170136407
25.64,-0.000852644382300531,0.0006582183139259035,-0.003553646108710585,-0.002872129381948002,-0.00042081860224165877,-0.0018391086062807948
25.65,-0.0007239252050104323,0.0007672707747172344,-0.003513743074989841,-0.00283578501510387,-0.0005173785709257935,-0.0019216690864855069
25.66,-0.0005961154718171471,0.0008752087105257878,-0.003474057795020578,-0.0027997649178131303,-0.0006148614366614212,-0.002004980471124282
25.67,-0.0004692627223435454,0.0009819870366633923,-0.0034346243190410417,-0.002764102970052685,-0.000713285194259894,-0.002089062307073688
25.68,-0.0003435336658849662,0.0010874415272029928,-0.0033955961474467712,-0.002728952486664714,-0.0008127871168357399,-0.00217405344248794
25.69,-0.00021898983484983556,0.0011915131611964895,-0.003357021897119063,-0.0026943618836445635,-0.0009133994238703778,-0.002259987694707429
25.7,-9.559176406884113e-05,0.001294243943019817,-0.003318849467715131,-0.0026602788443925145,-0.0010150534492898268,-0.0023467980181780656
25.71,2.6567513060308988e-05,0.0013955434058785265,-0.003281159541254804,-0.0026267838192643054,-0.0011178131428895804,-0.0024345500057146
25.72,0.00014726533072746337,0.0014951914776077753,-0.0032441627483326607,-0.0025940871917493075,-0.001221872238439816,-0.0025234390564411206
25.73,0.0002663530793104532,0.0015930421689128056,-0.0032079960009519398,-0.0025623256112727376,-0.0013273505884707736,-0.002613586710408559
25.74,0.00038386252730637793,0.001689129894935992,-0.0031726161586496378,-0.0025314556592913166,-0.0014341878324047902,-0.0027049343165557157
25.75,0.0004999516255283368,0.0017836152790863262,-0.003137854194585127,-0.002501308015354752,-0.0015421975647014828,-0.0027972972006802964
25.76,0.0006147838176389632,0.0018766644632030834,-0.0031035358615956856,-0.002471708123136436,-0.0016511880030158938,-0.0028904853334197947
25.77,0.0007284880304790441,0.001968409097511613,-0.00306952169155256,-0.002442516189767014,-0.0017610019897027467,-0.002984343331575396
25.78,0.0008412106648912628,0.0020589983310710506,-0.00303565499468421,-0.002413575185137481,-0.0018714649933332958,-0.0030786984594453766
25.79,0.0009531664922982557,0.0021486497079734814,-0.0030017109422022206,-0.002384659924507301,-0.001982334193557906,-0.0031733097135011636
25.8,0.0010645785479131919,0.002237589060173199,-0.0029674566488996942,-0.002355537151087417,-0.0020933585659808295,-0.0032679279070725316
25.81,0.0011756342825496322,0.00232600665891282,-0.0029326950057237205,-0.0023260093685997323,-0.0022043227170469915,-0.003362339505041765
25.82,0.0012864465582780333,0.002414018209993248,-0.002897303678988331,-0.002295953840479493,-0.00231508588560724,-0.0034564056252132606
25.83,0.0013970559031366212,0.002501667108094836,-0.0028612328595601392,-0.0022653203390528057,-0.0024255796944951924,-0.0035500597896917186
25.84,0.0015075417599722662,0.0025890356852253512,-0.0028243940120164647,-0.0022340198946890783,-0.002535696902115471,-0.0036431966762687285
25.85,0.0016180468041082378,0.0026762695279921892,-0.002786635540444984,-0.002201900461597481,-0.002645267070709781,-0.0037356477864842236
25.86,0.0017287072611590322,0.0027635077950194484,-0.0027478124542209686,-0.0021688165836034686,-0.002754126234633947,-0.003827251113695935
25.87,0.0018396710622058075,0.0028509013717234054,-0.002707768200429936,-0.002134611226573216,-0.0028620987353123613,-0.0039178329778233245
25.88,0.001951211317899179,0.002938726344013498,-0.002666221162938196,-0.002099002277488467,-0.0029688837228696394,-0.0040070945267657926
25.89,0.0020637187740035136,0.003027376453433824,-0.002622772161450175,-0.0020615900435106992,-0.003074062657772567,-0.004094619237828281
25.9,0.002177523109862473,0.0031171843952253067,-0.002577083117223669,-0.0020220359177057605,-0.0031772779791488038,-0.00418005158582077
25.91,0.0022928355952905204,0.0032083644748125383,-0.0025289343854428686,-0.001980119711428822,-0.0032782904397821223,-0.0042631543778314275
25.92,0.0024097690931024953,0.0033010326099266194,-0.002478204754247021,-0.0019357196533675495,-0.003376959107783945,-0.004343788754673222
25.93,0.002528341401347451,0.0033952096724298225,-0.0024248681104132074,-0.0018888090552419657,-0.003473238034940967,-0.004421910859003804
25.94,0.002648488601866682,0.0034908348364617336,-0.002368980105024967,-0.001839442977492749,-0.003567162925071958,-0.0044975585034517825
25.95,0.0027700917451957056,0.0035877922629264525,-0.0023106514857916577,-0.0017877315616228718,-0.0036588244690601806,-0.00457082450541582
25.96,0.0028930435309632834,0.003685977779474002,-0.0022499814293509115,-0.001733773362524959,-0.0037483016798945407,-0.004641790021869721
25.97,0.003017236650019449,0.0037852872222081863,-0.0021870692068875768,-0.0016776670141277423,-0.0038356735610525486,-0.004710536217506609
25.98,0.003142495468019621,0.0038855481188479206,-0.0021220825164015734,-0.0016195795616940677,-0.003921087441558191,-0.004777212599555287
25.99,0.003268646045983754,0.003986589708860741,-0.002055187481622565,-0.0015596764607683617,-0.004004688977714485,-0.004841967019268612
26.0,0.0033955578175172622,0.004088284620255423,-0.0019865069842374948,-0.0014980799094396124,-0.004086580488177129,-0.004904904006750299
26.01,0.0035230702668849964,0.0041904755472252225,-0.0019161939960977968,-0.0014349421805866821,-0.004166894289035671,-0.004966158105786629
26.02,0.003651069607180122,0.004293051927883627,-0.0018443549114055841,-0.0013703689541052653,-0.004245716028901953,-0.0050258172086828055
26.03,0.0037796370995690355,0.004396098263074389,-0.0017709012122142274,-0.0013042709824519197,-0.004322936357338919,-0.005083774224437095
26.04,0.003908935689911024,0.004499780752555638,-0.0016956628005818746,-0.001236477422843713,-0.004398364259962862,-0.0051398404135858415
26.05,0.004039093326316114,0.0046042306121216806,-0.001618504664047197,-0.0011668525027827795,-0.00447184372688551,-0.005193862056385828
26.06,0.004170186290473296,0.004709527404494079,-0.0015393435410931385,-0.00109531218557158,-0.004543270421162403,-0.005245737121000382
26.07,0.0043022008720017095,0.004815660713234183,-0.0014581862532637617,-0.0010218625024839578,-0.004612630013913949,-0.005295453598355702
26.08,0.004435018388261625,0.004922515162113427,-0.0013751447039318857,-0.0009466145515896791,-0.004680013186118896,-0.005343104503667159
26.09,0.004568500205159069,0.005029955435474974,-0.001290350877048488,-0.0008696994965634457,-0.0047455306304132975,-0.005388802877968673
26.1,0.0047024477572365445,0.005137786297879183,-0.001203996835872489,-0.0007913085654770044,-0.004809353052894738,-0.005432721789644939
26.11,0.004836558747196571,0.005245708793179359,-0.0011163785550116414,-0.0007117368829050741,-0.004871755008264845,-0.005475138169299587
26.12,0.004970509015545594,0.005353402113714939,-0.0010278140857707875,-0.0006313016353413501,-0.004933033068309863,-0.005516350977959076
26.13,0.005103974570028521,0.005460545629292438,-0.0009386215548052675,-0.0005503200699223794,-0.00499348382371899,-0.005556659208612039
26.14,0.005236573952740111,0.005566761253840469,-0.0008491768294108027,-0.00046916715979062934,-0.0050534615525735386,-0.005596419554417199
26.15,0.005367882615001227,0.005671627819826554,-0.0007598991827795766,-0.0003882612694264813,-0.00511336388883999,-0.005636032076912913
26.16,0.00549751161972059,0.005774759780156264,-0.0006711726258861153,-0.00030798548661273913,-0.005173553157533336,-0.005675861540894818
26.17,0.005625148663603601,0.005875848229916734,-0.0005833049060022492,-0.00022864662103094517,-0.005234315376550412,-0.005716196415961266
26.18,0.005750621416324665,0.00597472424508172,-0.000496464171842485,-0.0001504118694908291,-0.005295796925172932,-0.005757185544726323
26.19,0.0058740409944601215,0.006071502355976511,-0.0004105354720110374,-7.316531446413726e-05,-0.005357861045906622,-0.005798694644366745
26.2,0.005995815182331135,0.006166593767653748,-0.0003251074700927991,3.505360734874737e-06,-0.005420074562989449,-0.005840293024836003
26.21,0.00611648581070673,0.0062605437381316525,-0.00023963499306436917,8.014632344617311e-05,-0.005481870434235391,-0.005881416140411752
26.22,0.006236610099407213,0.0063539129205350065,-0.00015355762969744658,0.00015731899316559524,-0.005542666352880066,-0.00592148419124317
26.23,0.006356708546675195,0.006447225252005594,-6.635179562401146e-05,0.00023554797638199924,-0.005601916816094612,-0.005959954191564564
26.24,0.006477246777605084,0.006540949801672696,2.245115160124872e-05,0.0003153029514144606,-0.005659131243500871,-0.005996338087908339
26.25,0.006598527076739267,0.006635392302791302,0.000113156464107125,0.00039689021991537834,-0.005713982429020911,-0.006030311210650379
26.26,0.0067205850704303485,0.006730591834646354,0.00020580267198365301,0.0004803493750424652,-0.005766409876060594,-0.006061815608887601
26.27,0.006843284762946249,0.00682641585819859,0.0003002565849037483,0.0005655483029719159,-0.005816524799360232,-0.0060909650519807585
26.28,0.006966516891974608,0.006922758571128259,0.00039641162709142853,0.0006523815177554785,-0.005864411793512025,-0.006117846697762228
26.29,0.007090182268212613,0.007019524246963589,0.0004941711723019528,0.0007407534961867661,-0.005910145501477346,-0.006142537760741871
26.3,0.007214055129843454,0.007116490589095254,0.0005933118788143071,0.000830442012677245,-0.0059539272831035436,-0.006165242180310678
26.31,0.007337852844228427,0.007213378432005189,0.0006935533577733305,0.0009211678074792053,-0.005996015550306663,-0.006186220955608625
26.32,0.0074614107571233075,0.007310026590018532,0.0007947330082163762,0.0010127694215906115,-0.0060365509355864225,-0.0062056173137231465
26.33,0.007584701682966946,0.007406411347127711,0.000896825518781203,0.0011052226983385425,-0.0060755367938731715,-0.006223437211217955
26.34,0.007707750224468618,0.007502560776116006,0.0009998572027580803,0.00119855511830421,-0.006112924871039833,-0.006239635002325278
26.35,0.007830563268501156,0.00759848523398756,0.0011038364998185476,0.0012927763009220098,-0.006148684805745226,-0.00625418294046791
26.36,0.007953120656526732,0.007694168031930404,0.0012087446444216104,0.0013878686727533962,-0.006182813464608454,-0.006267080513110823
26.37,0.008075409354396108,0.007789599604653148,0.001314569834231111,0.0014838216357693384,-0.006215300777380714,-0.006278320276608765
26.38,0.00819742811838595,0.007884782175960134,0.001421311898543646,0.0015806362356407323,-0.0062461250721142225,-0.006287883191049518
26.39,0.008319122833373391,0.007979665096464281,0.001528917633393475,0.0016782604967032267,-0.006275317743661301,-0.006295803288425946
26.4,0.008440262706896573,0.008074021037185693,0.001637156970003846,0.0017764655902659091,-0.006303087088836656,-0.006302291507469873
26.41,0.008560415656952185,0.008167421376885897,0.0017455983099245365,0.001874821169603658,-0.0063298429749091825,-0.006307760361814187
26.42,0.008679101535743665,0.008259389425350667,0.0018537616935287678,0.001972848538306338,-0.006356043674756348,-0.006312670774816249
26.43,0.008796010822405356,0.00834961911564729,0.0019613374685374216,0.002070239318652783,-0.006381977202014149,-0.006317313414375673
26.44,0.008911076943361839,0.008438047324017203,0.0020682586252324096,0.0021669277866714193,-0.006407688979555689,-0.006321736361079527
26.45,0.00902438840922558,0.00852476600630855,0.0021746129650194804,0.002263003040547839,-0.006433069674631391,-0.006325832943008006
26.46,0.009136062958763968,0.008609896341480036,0.0022805172690035865,0.0023585831690424693,-0.00645798103400384,-0.0063294675705336725
26.47,0.009246141054766583,0.008693482227006473,0.002386010799910283,0.0024537087532518174,-0.0064823623857436325,-0.006332582237780627
26.48,0.009354554897948819,0.008775459292321361,0.0024910243040223443,0.002548311868382494,-0.006506261641019257,-0.006335227524076696
26.49,0.009461173447588931,0.008855699918993012,0.0025954250131343904,0.002642261085540838,-0.006529790295880676,-0.006337517595398335
26.5,0.00956581060976307,0.008934021428498556,0.0026990248131940828,0.0027353696402066985,-0.006553115266369623,-0.006339622039141343
26.51,0.009668244260870129,0.009010205105287718,0.002801599246298151,0.002827414434059672,-0.006576439890289649,-0.006341746865550423
26.52,0.00976825426865905,0.009084034217348977,0.0029029255127112933,0.0029181740368258513,-0.006599965928968896,-0.006344096509140622
26.53,0.009865660006135356,0.009155331529655164,0.003002819972908278,0.0030074661881454297,-0.00662385606901533,-0.006346836330110429
26.54,0.009960340857028523,0.009223979809170432,0.0031011586496384686,0.0030951682994604292,-0.006648213424064057,-0.006350072115746228
26.55,0.010052193219133114,0.009289878827731898,0.003197834230011863,0.003181174455921624,-0.006673124536516439,-0.0063538930818178
26.56,0.010141155506885399,0.00935297036416779,0.003292781067606171,0.003265420418314224,-0.006698634379270648,-0.00635834687396464
26.57,0.010227318136800317,0.009413348189277389,0.003386085184592763,0.0033479936250001784,-0.006724636357443382,-0.006363329569072776
26.58,0.010310938989910652,0.009471273527815776,0.003477999773875999,0.003429148693871623,-0.006750856810082366,-0.006368570176641811
26.59,0.010392274710069168,0.009527006356344672,0.003568776534574085,0.003509138757643654,-0.0067770236785360165,-0.006373799306808591
26.6,0.010471419032546413,0.009580643731381523,0.003658504007508072,0.003588053799153049,-0.006803028174813269,-0.0063789108383605604
26.61,0.010548279974625924,0.009632096979547105,0.0037470847440368026,0.0036657978200007727,-0.006828947616599904,-0.006383984753405182
26.62,0.01062267570010203,0.009681187561616152,0.0038343311415756343,0.0037421846758761376,-0.006854949595597709,-0.006389191305361777
26.63,0.010694445205487062,0.009727757758277871,0.003920076112467067,0.0038170487452307503,-0.006881181312519518,-0.00639468035360889
26.64,0.0107634693269465,0.009771691676625461,0.0040041940862021435,0.003890265931301146,-0.006907748578739753,-0.0064005603647868834
26.65,0.010829625913460246,0.009812870422873154,0.004086556178325026,0.003961708830812525,-0.006934760651266844,-0.006406943247422132
26.66,0.010892813167888434,0.009851195442979245,0.0041670535260208245,0.00403127006936374,-0.006962306901037186,-0.006413921019872549
26.67,0.010952934652734161,0.009886573527967553,0.004245582290386759,0.004098847303493581,-0.006990471814530295,-0.006421580811594155
26.68,0.011009954290774822,0.009918971814119243,0.004322098658719197,0.004164398222760993,-0.007019279995371537,-0.006429949864395094
26.69,0.011064029675547577,0.00994855109302118,0.004396752180146593,0.004228073885169213,-0.007048562832588727,-0.0064388622003434546
26.7,0.011115420364855279,0.009975574104638308,0.004469794101268899,0.0042901270525944725,-0.007078050168855631,-0.006448050289661982
26.71,0.01116429319339228,0.010000210849509531,0.0045413827018002915,0.004350717526216146,-0.007107564968722028,-0.006457339718609379
26.72,0.011210779435572903,0.010022595751149107,0.0046116404635495704,0.0044099693152826755,-0.007136966153496719,-0.006466592024014584
26.73,0.011255095787430624,0.01004294863752165,0.004680775072737163,0.004468091639212289,-0.007166027602783079,-0.006475583694463781
26.74,0.011297463840429591,0.010061494214432958,0.004748998922311407,0.004525298429691208,-0.0071945186560002415,-0.006484086671473158
26.75,0.011337990240451137,0.010078342224099243,0.004816409280929387,0.004581688499434624,-0.007222323947222885,-0.006491988183980507
26.76,0.011376687363565579,0.010093508120504205,0.00488300896193773,0.00463726621094593,-0.007249422740005984,-0.00649927008282206
26.77,0.01141350199508061,0.010106941748034882,0.004948734992355247,0.004691970145276057,-0.007275860262194211,-0.006505980175194278
26.78,0.011448306846092984,0.010118518857622825,0.005013450115191976,0.004745664604117567,-0.007301756207382328,-0.006512240725766988
26.79,0.011480938239593789,0.010128078792440744,0.005076980458439468,0.004798177278568367,-0.007327267069692915,-0.006518210791114287
26.8,0.0115112456247822,0.010135474001809554,0.005139165037399814,0.004849348751232547,-0.007352536645204481,-0.00652403672079627
26.81,0.01153910408508211,0.010140582548810539,0.005199868257019687,0.0048990449983246625,-0.007377683533362944,-0.006529839658424638
26.82,0.011564308020918238,0.010143201792659212,0.005258873580896611,0.004947051058444715,-0.007402907471709526,-0.006535821876045268
26.83,0.011586576680267345,0.010143053918855975,0.0053158890336271,0.0049930765346935186,-0.007428483837258062,-0.00654226127517082
26.84,0.011605743508383339,0.010139975288512366,0.005370736536498384,0.005036944930130173,-0.007454574314521423,-0.006549322054463098
26.85,0.011621788969700245,0.010133949259857906,0.0054233847431871905,0.005078626483235183,-0.007481194063520074,-0.00655702187739826
26.86,0.01163475886342977,0.010125024503445055,0.005473867375461283,0.0051181565033749455,-0.007508293387772456,-0.006565313539914595
26.87,0.011644765973148178,0.010113316651347303,0.005522284892214696,0.005155637039598558,-0.007535756068933557,-0.006574083304709291
