Time,U1_nodamp,U1_tmd,U2_nodamp,U2_tmd,U3_nodamp,U3_tmd
8.06,-0.00943183873070275,-0.009312725487449696,-0.009202379608720473,-0.009031358594258085,-0.008931629896645137,-0.00877598931042764
8.07,-0.009156162052692898,-0.009036390371865901,-0.008989616580789285,-0.008818528337037676,-0.008737572584287673,-0.008580505621853968
8.08,-0.008889825312926196,-0.008769401184086366,-0.008786901507995057,-0.00861574897200658,-0.008553596381876681,-0.00839510211296817
8.09,-0.008637319219085893,-0.008516248734514035,-0.008598695492521145,-0.008427481509489415,-0.008384164706006671,-0.008224242315764713
8.1,-0.00840318920365259,-0.008281478557508944,-0.008429516254768177,-0.008258243579231937,-0.008233797636524308,-0.008072446425760322
8.11,-0.008191140124055687,-0.00806879561151544,-0.008283043135513589,-0.008111714432624624,-0.00810617691632181,-0.007943396301770198
8.12,-0.008003324511973851,-0.007880352528338684,-0.008161405431190294,-0.007990023278044694,-0.008003434284460511,-0.007839223799014498
8.13,-0.007840009377350687,-0.007716416417136632,-0.008064849062317402,-0.007893415949349376,-0.00792581814262475,-0.007760177435555231
8.14,-0.007699943158320246,-0.00757573581432217,-0.007992103241793554,-0.00782062157423115,-0.00787206022157284,-0.007704989058730376
8.15,-0.007581489317298299,-0.007456674279631282,-0.007941513809752315,-0.007769985909134266,-0.007840508914251944,-0.0076720071782520076
8.16,-0.0074835597827559415,-0.0073581438378738755,-0.007911976568316915,-0.007740404674069968,-0.007830062608910317,-0.007660130299301917
8.17,-0.007406114886208613,-0.0072801049159003485,-0.007903437282899786,-0.0077318235539757954,-0.007840669688873703,-0.007669306922291547
8.18,-0.007349979858349053,-0.0072233828387123855,-0.007916708350016689,-0.007745054866588834,-0.007873145198985994,-0.007700352209286282
8.19,-0.007316377982871492,-0.007189200983265343,-0.007953002131591667,-0.007781310896809087,-0.00792870417871423,-0.007754481317094256
8.2,-0.007306497132443078,-0.00717874731441822,-0.008013497622408697,-0.007841770564208973,-0.008008528328584653,-0.007832876063686364
8.21,-0.007321323025833778,-0.007193007642042449,-0.008099173784041866,-0.00792741275702073,-0.008113599343283266,-0.00793651826128089
8.22,-0.0073616058520700545,-0.007232732245154823,-0.008210776211932079,-0.008038982999269782,-0.008244665578087498,-0.008066156382759482
8.23,-0.00742804356447462,-0.007298619165936848,-0.008349000468942942,-0.008177176784386809,-0.008402425381962416,-0.0082224888947478
8.24,-0.007521315161532213,-0.0073913474905805175,-0.008514525418724782,-0.008342672908627438,-0.008587560430654798,-0.008406197590694199
8.25,-0.007641980644210498,-0.007511477306589584,-0.008707913225549082,-0.008536033470961886,-0.00880063572645171,-0.00861784759061308
8.26,-0.007790331007133875,-0.007659299693934126,-0.008929459353947452,-0.008757553872768812,-0.009041949597936881,-0.008857737340826271
8.27,-0.007966271609913983,-0.007834720096362229,-0.009179075901495498,-0.009007146150673667,-0.009311417033078162,-0.009125781947035673
8.28,-0.008168838974612727,-0.008036775118844564,-0.00945580826475833,-0.00928385564254835,-0.00960808634564608,-0.009421029840727168
8.29,-0.00839550110135041,-0.008262932843164497,-0.009757135138435626,-0.009585160986710178,-0.009929439174963323,-0.009740962778905673
8.3,-0.008642091310701183,-0.008509026670295938,-0.010078901847767845,-0.009906907454381692,-0.010271323818985167,-0.010081429177161382
8.31,-0.008903457160181186,-0.008769904236874317,-0.010415968680936024,-0.010243955282143835,-0.01062860356737739,-0.010437292442733675
8.32,-0.009173921011180452,-0.009039887982111748,-0.010762670888175176,-0.010590639671102419,-0.010995616701258324,-0.01080289097423939
8.33,-0.009447585571899588,-0.009313080690717403,-0.011113123680978575,-0.01094107578614519,-0.011366481492938315,-0.011172343161398717
8.34,-0.009718666066434744,-0.00958369766196664,-0.01146155389809922,-0.011289490421995726,-0.011735427872323251,-0.011539879051425445
8.35,-0.009982070640368827,-0.009846647115276844,-0.011802880005044059,-0.011630802002759713,-0.012097377426648837,-0.01190042034874811
8.36,-0.010233663968224324,-0.01009779379764532,-0.012132975427073743,-0.011960883914976279,-0.012448206733545563,-0.012249843748062164
8.37,-0.010469959125676009,-0.010333650855847507,-0.0124483602157134,-0.012276256174179845,-0.01278443902743447,-0.012584672600713127
8.38,-0.010687779466713267,-0.010551041713585332,-0.012745862715453563,-0.012573747091651568,-0.013102905865920363,-0.012901738581077482
8.39,-0.010884383820852977,-0.010747225268686636,-0.01302274456399117,-0.012850618274710223,-0.0134008721295159,-0.013198306686274688
8.4,-0.011057899931253412,-0.010920329331206026,-0.013277134026016303,-0.013104997960548067,-0.013676469354696644,-0.013472508569210418
8.41,-0.011207907724132408,-0.011069933892830513,-0.01350860932719491,-0.013336464350261971,-0.013929279066953834,-0.013723925871617762
8.42,-0.01133538908246239,-0.011197020900562526,-0.01371814865497837,-0.013545995609710463,-0.014160282780511615,-0.013953540223763215
8.43,-0.011442077574234051,-0.011303323984972085,-0.013907480159536478,-0.013735319870493357,-0.014371211998042255,-0.01416308324415087
8.44,-0.011529591592906159,-0.011390461600635608,-0.014078215288128993,-0.013906048564368906,-0.014563681543712736,-0.014354169872558314
8.45,-0.011598934294363771,-0.01145943696308363,-0.014231348786252398,-0.014059176424445262,-0.014738689562896238,-0.014527798369737686
8.46,-0.01165029364554122,-0.011510438097413837,-0.01436705869891154,-0.014194881486495715,-0.014896417521881955,-0.014684150317115351
8.47,-0.01168259260461655,-0.011542388018476062,-0.014484256372042635,-0.01431207509042417,-0.015035780207583395,-0.014822140616490368
8.48,-0.011693522772211161,-0.011552978382063019,-0.014580619787460466,-0.01440843521525367,-0.015154459060578725,-0.014939450823065305
8.49,-0.011680178076353602,-0.011539303169865714,-0.014653226898037174,-0.014481039814345243,-0.01524953550814996,-0.015033162478476195
8.5,-0.011640454976824572,-0.011499258893810642,-0.0146999556297955,-0.014527766817529887,-0.015318890963987948,-0.015101157110488579
8.51,-0.011574052387166823,-0.01143254451806238,-0.014720483884225232,-0.01454829413346229,-0.015362206827896697,-0.015143116232693203
8.52,-0.011482438037347218,-0.01134062782167893,-0.014716256207436634,-0.014544066318810119,-0.015380931152163931,-0.015160488010868308
8.53,-0.011368064772937031,-0.011225961697785801,-0.014689700459433826,-0.01451751124756159,-0.015377495307931551,-0.015155703929342092
8.54,-0.011233486925654016,-0.011091100524112482,-0.014643344483479344,-0.014471156780422658,-0.015354430651566234,-0.01513129545735566
8.55,-0.01108091012489724,-0.010938249974522194,-0.014579366108874644,-0.01440718076762849,-0.015313918524363698,-0.015089444048759948
8.56,-0.010912157843736654,-0.01076923356499695,-0.01449955982048906,-0.014327377718501653,-0.01525775691892033,-0.015031947808380347
8.57,-0.0107290879355333,-0.010585909190253805,-0.014405753428364167,-0.014233575471083965,-0.015187777145505794,-0.014960638158382627
8.58,-0.010533839109169416,-0.010390415598971574,-0.014300054737374805,-0.014127881861823252,-0.015106090498436836,-0.014877626504640388
8.59,-0.010328819029380208,-0.010185160494119841,-0.014184839883587583,-0.014012673061955744,-0.015015076589119256,-0.014785292569771041
8.6,-0.010116284106473833,-0.009972400322676656,-0.014062333337295977,-0.01389017358056319,-0.014916963345758377,-0.014685864392840585
8.61,-0.009898161016977994,-0.009754061796273483,-0.01393442957272228,-0.013762277934294945,-0.014813648679738244,-0.014581239995737455
8.62,-0.009676351567000717,-0.00953204675455488,-0.013802998071046242,-0.01363085565041485,-0.01470700548533647,-0.014473292382882419
8.63,-0.009452905682382304,-0.009308405155329916,-0.01367005649007822,-0.013497924436490744,-0.01459905480610843,-0.014364042707608124
8.64,-0.00923013936050439,-0.0090854530263813,-0.013537888833887625,-0.013365768350037367,-0.014492084001274382,-0.014255778438541858
8.65,-0.009011185698999084,-0.008866323494175177,-0.013409596789022375,-0.013237489134748264,-0.014389198078776335,-0.014151604692658488
8.66,-0.008800291448290632,-0.008655263336403967,-0.013289396727271027,-0.01311730322326853,-0.014294616695005044,-0.014055741235003829
8.67,-0.008602205012269026,-0.00845702098266176,-0.013182008208246335,-0.013009930239787089,-0.01421306265453063,-0.013972910978421993
8.68,-0.00842116456153649,-0.008275834627693197,-0.013091642481755672,-0.012919581502413952,-0.014148750409837037,-0.01390732848328692
8.69,-0.00826003952591003,-0.008114573723898953,-0.013021144156623329,-0.012849101692007606,-0.01410452772772717,-0.013861841623904953
8.7,-0.008120447256687103,-0.007974855643604922,-0.012972107869317547,-0.012800085520805322,-0.014081992355732225,-0.013838048254921917
8.71,-0.00800328639564958,-0.00785757904807026,-0.012945411619065681,-0.012773411067539962,-0.014082025355191994,-0.013836829544401559
8.72,-0.007909086892922247,-0.0077632739053505526,-0.01294156676946156,-0.012769589779047219,-0.014105141101006358,-0.01385869997357552
8.73,-0.007837676730741776,-0.007691768214072045,-0.012960384716568967,-0.012788433138367458,-0.014151153948058014,-0.013903474003264844
8.74,-0.007787848767585455,-0.0076418548475661666,-0.013000643556875056,-0.012828719332695823,-0.01421884489763989,-0.013969932740306576
8.75,-0.0077576110022830195,-0.007611541817987739,-0.013060338088460249,-0.012888443254547296,-0.014306211597220786,-0.014056073937318872
8.76,-0.007744270209300928,-0.007598135911606223,-0.01313676314541744,-0.012964899836169554,-0.014410551673549161,-0.014159195325804714
8.77,-0.007744473955477909,-0.007598284705548752,-0.013226555265553726,-0.013054725717236794,-0.014528504399095336,-0.014275936282594251
8.78,-0.007754479307231393,-0.007608245275014657,-0.013325961024743524,-0.013154167579193514,-0.01465631902516544,-0.014402546162959301
8.79,-0.007770648164005357,-0.007624379526731931,-0.013431332037962013,-0.01325957714627706,-0.014790349781687237,-0.014535379300400086
8.8,-0.007789746346066501,-0.0076434532867626186,-0.013539423793681843,-0.013367710019901913,-0.014927354710334621,-0.014671193839770922
8.81,-0.00780904094805666,-0.007662733654064955,-0.013647492821641082,-0.01347582284641376,-0.015064592830990868,-0.014807248903745044
8.82,-0.007826406464853568,-0.007680095126364433,-0.013753402693986201,-0.01358177931821696,-0.015199930141550766,-0.014941410592618654
8.83,-0.007840680487068541,-0.007694375295662347,-0.013855979693118772,-0.013684405841604269,-0.01533219528439511,-0.015072507650787666
8.84,-0.007852144736949479,-0.007705855884150187,-0.013955493979556975,-0.013783972704599828,-0.015461660712870954,-0.015200812633230516
8.85,-0.007862575940002012,-0.00771631361584269,-0.014053710759771045,-0.013882245244774473,-0.015590093857777773,-0.015328093071997223
8.86,-0.00787466212863697,-0.00772843652023778,-0.014153306953947543,-0.013981900516988369,-0.015720173793859628,-0.015457028142704839
8.87,-0.007891107342601903,-0.0077449286327611,-0.014256976196986524,-0.014085632294365042,-0.01585459623963677,-0.015590313664372578
8.88,-0.00791381815044461,-0.007767696516243074,-0.014366615506060868,-0.014195337735826092,-0.01599526022391007,-0.015729848765930147
8.89,-0.007943623664337752,-0.007797569275757542,-0.014483045281421034,-0.01431183738686985,-0.01614298808560502,-0.015876455886065986
8.9,-0.007980530640419405,-0.007834553658976878,-0.014606264307134437,-0.014435130180283282,-0.016297780473622077,-0.016030135773082092
8.91,-0.00802392360739347,-0.007878034184787467,-0.014735649751777468,-0.014564593436805107,-0.016459016346693337,-0.016190267484755595
8.92,-0.008072468375506583,-0.007926676652282215,-0.014869860502431408,-0.014698886199091384,-0.016625356306578985,-0.016355511721540362
8.93,-0.00812424393289363,-0.007978560037122126,-0.015006968832006138,-0.014836080899007606,-0.016794874264603604,-0.01652394249310875
8.94,-0.008177308821135066,-0.008031742867110224,-0.015145026566579655,-0.014974229524935184,-0.016965623608199025,-0.016693613284900256
8.95,-0.008230201915527025,-0.00808476400247871,-0.015282565752759108,-0.015111864289098102,-0.01713613786745381,-0.016863057724677076
8.96,-0.008282193432775578,-0.00813689364360075,-0.015418849658387452,-0.015248248628233823,-0.01730568171500278,-0.017031540582420023
8.97,-0.008333356000115573,-0.008188204400127361,-0.015553943923245439,-0.015383448354258146,-0.01747432211592329,-0.017199128920231503
8.98,-0.008384589648751375,-0.008239596284446624,-0.015688741709726985,-0.015518356804902121,-0.01764295347763838,-0.017366717242245578
8.99,-0.008437651715937756,-0.008292826613783543,-0.015824993836794293,-0.01565472497762738,-0.017813327783160124,-0.01753605762787862
9.0,-0.008495005422012446,-0.008350358587252006,-0.015965157647181104,-0.015795010396788347,-0.01798790345767324,-0.01770960859842048
9.01,-0.008559218446837408,-0.008414759862315909,-0.016111795857816944,-0.015941775964014124,-0.018169244218459037,-0.017889933966966202
9.02,-0.008632169128258285,-0.008487908753268915,-0.01626678291013002,-0.01609689630846782,-0.0183592254248263,-0.01807890918835502
9.03,-0.008714638140221172,-0.008570585909371969,-0.0164308966369094,-0.016261149453663973,-0.01855862574471587,-0.018277313025783337
9.04,-0.00880640695132911,-0.008662572773430946,-0.016603916595752142,-0.016434315150869887,-0.018767225487978927,-0.018484925884091577
9.05,-0.00890641634312415,-0.008762810100100299,-0.016784782402454457,-0.016615333212449804,-0.018983964939662194,-0.0187006881430583
9.06,-0.009012590005481701,-0.008869221551299376,-0.016971417064375226,-0.016802126845180385,-0.01920676769330018,-0.018922523490701622
9.07,-0.009121716910401189,-0.008978596070025506,-0.017160608980478397,-0.01699148465024397,-0.019432422650881118,-0.019147220923254493
9.08,-0.00922979375415114,-0.009086930322521855,-0.017348353941434885,-0.017179402623280403,-0.019656926022819918,-0.019370776745147304
9.09,-0.00933269270208363,-0.009190096443115027,-0.017530522463156725,-0.01736175148786994,-0.019876148661271437,-0.01958906190233106
9.1,-0.009426682703438733,-0.009284363349043126,-0.01770338078711854,-0.017534797695802382,-0.020086357060117535,-0.019798342982274543
9.11,-0.009508541053638988,-0.00936650830277406,-0.01786370221414294,-0.017695314760809128,-0.02028432468829464,-0.019995393547302207
9.12,-0.009575436584006348,-0.009433700101746836,-0.018008650104991423,-0.01784046625909957,-0.020467214989795073,-0.02017737713460605
9.13,-0.009624773177330794,-0.009483342593964793,-0.018135621214439526,-0.017967649163380464,-0.020632424717009077,-0.020341690589598435
9.14,-0.009654323261528056,-0.009513208171678259,-0.018242379025514982,-0.018074627177037332,-0.020777717264074146,-0.020486097399272422
9.15,-0.009663027843787652,-0.00952223780555794,-0.01832785375056388,-0.01816033073514256,-0.02090202266689846,-0.020609527692236427
9.16,-0.009651546325909532,-0.009511090860057154,-0.018392692332447922,-0.018225407005593296,-0.021005987603191948,-0.020712628238756615
9.17,-0.009621706190404065,-0.009481594779537797,-0.018438708445826277,-0.018271669890332697,-0.021091425392505,-0.020797212450807265
9.18,-0.009576069343529827,-0.009436311431334346,-0.018468449165150908,-0.018301666693283414,-0.021160882662941624,-0.020865827048795742
9.19,-0.009518075081745956,-0.009378680072232764,-0.01848533829934263,-0.018318821454960516,-0.021217782684547288,-0.02092189539496222
9.2,-0.009452066303795024,-0.009313043560580195,-0.018493703059770886,-0.0183274616203868,-0.02126645203603801,-0.02096974416012092
9.21,-0.009382662044467057,-0.00924402089007607,-0.01849814706149064,-0.018332191040264106,-0.021311493604870963,-0.02101397632374299
9.22,-0.009313971783748399,-0.009175721498948318,-0.018502764991040997,-0.018337104638705026,-0.02135700125398987,-0.0210586858407144
9.23,-0.00924889793378584,-0.009111047756945125,-0.018510445274135787,-0.018345091080855594,-0.021405862488578717,-0.02110676030810229
9.24,-0.00918873485746749,-0.009051293983943647,-0.018522469076599157,-0.018357431773761722,-0.021459357456157076,-0.021159479965263055
9.25,-0.009133314371490786,-0.008996291953046104,-0.018538655638578917,-0.018373946200512303,-0.02151730428001722,-0.021216663027292297
9.26,-0.009081229170926654,-0.008944634315172248,-0.018557585442072817,-0.01839321508769429,-0.021578282226002873,-0.021276888851816667
9.27,-0.009029721019171549,-0.008893562789039891,-0.018576488045139977,-0.018412468239531934,-0.021639519535963263,-0.021337385772461023
9.28,-0.008974468582643925,-0.008838755995890086,-0.018591029416183767,-0.01842737187209626,-0.021696680761215604,-0.02139381843232426
9.29,-0.008909845719389175,-0.008774587748120967,-0.018595569601705355,-0.01843228628098421,-0.021744124429349684,-0.021440545450797217
9.3,-0.008829834260677903,-0.008695039830915102,-0.018584074894255294,-0.01842117800919484,-0.021775815211041157,-0.021471531590389458
9.31,-0.008729063311164865,-0.008594741302427652,-0.018551156667285195,-0.018388658681904407,-0.02178636275354039,-0.02148138659023176
9.32,-0.0086034678439013,-0.008469627088828063,-0.01849272971023853,-0.018330643341479397,-0.021771680014170406,-0.021466023499587702
9.33,-0.008450485446552873,-0.008317134730547585,-0.018406208897200294,-0.018244547116047217,-0.021729179927167382,-0.021422855344707864
9.34,-0.008269139583516043,-0.008136287644425248,-0.018290592522415137,-0.018129368554934026,-0.021657858737197184,-0.021350878462360227
9.35,-0.008059939395180227,-0.007927594922999805,-0.018146362302642084,-0.017985589630937878,-0.021558195999548238,-0.021250572500036924
9.36,-0.007824312773089606,-0.007692484409701395,-0.01797491671297911,-0.0178146090760703,-0.02143158791366757,-0.02112333374950417
9.37,-0.007564039461675047,-0.007432735800613441,-0.017778004322800266,-0.017618175717409187,-0.021279780656706843,-0.020970908480362323
9.38,-0.007281034197256368,-0.007150263783504979,-0.01755750713179158,-0.01739817181304888,-0.021104653717078672,-0.02079517627361618
9.39,-0.00697776314173405,-0.006847534471552442,-0.017315857239401038,-0.017157029721462918,-0.020908636561356733,-0.02059856668858918
9.4,-0.006657843507370644,-0.006528165028151245,-0.017056636847664404,-0.01689833190424129,-0.02069530863451994,-0.020384659263181653
9.41,-0.0063259363827729,-0.006196816492928125,-0.016784471597349845,-0.01662670426214504,-0.020469292693540902,-0.020158076847473304
9.42,-0.005986812911503821,-0.0058582599603834076,-0.016504097237370098,-0.01634688280442704,-0.020235321474318783,-0.019923552270670174
9.43,-0.005644280647632723,-0.0055163029354713174,-0.016219286294107484,-0.01606264031806419,-0.019997164358623528,-0.01968485500806295
9.44,-0.0053011084171678035,-0.005173714195062815,-0.0159327730739906,-0.01577671137023993,-0.01975755237438486,-0.019444716181330025
9.45,-0.0049599228446615285,-0.004833120314581205,-0.01564715033265712,-0.01549168897741163,-0.01951907486265973,-0.019205725225518933
9.46,-0.004624204716829373,-0.004498002031651081,-0.015365865944006657,-0.015211021274266734,-0.019285176144611473,-0.01897132655603958
9.47,-0.0042983235266842385,-0.004172728790262928,-0.015093257902422327,-0.014939046515846386,-0.019060190521834382,-0.018745854569002747
9.48,-0.003986635369138561,-0.0038616566364053583,-0.014833652658112338,-0.014680091412787989,-0.018848440610023706,-0.018533631974903937
9.49,-0.0036928726392768114,-0.0035685179163676716,-0.014590755118883835,-0.014437861132998867,-0.01865362733932456,-0.018338359798986133
9.5,-0.003420193825507834,-0.003296471069922157,-0.014367698651677198,-0.014215489303089454,-0.018478879954693033,-0.018163167381614685
9.51,-0.0031717216238058114,-0.0030486387445949497,-0.014167583417182765,-0.014016076342887988,-0.018327294349603007,-0.018011150711997794
9.52,-0.00295052601519719,-0.0028280908731827415,-0.013993459704183187,-0.013842672799680083,-0.01820191639976534,-0.01788535576191929
9.53,-0.0027588574303814696,-0.002637077838403231,-0.01384756126360635,-0.013697512682158122,-0.018104975296859428,-0.01778801181948366
9.54,-0.0025973134646467347,-0.0024761971878401764,-0.013730471975637627,-0.013581180127429354,-0.01803705021561036,-0.017719698156206585
9.55,-0.002464805800362862,-0.0023443605564659855,-0.013641092516601094,-0.01349257606779251,-0.017997036980878418,-0.017679310694117694
9.56,-0.0023594438473162334,-0.002239677307005646,-0.013577523692319472,-0.013429801563992733,-0.01798303140142748,-0.01766494533954203
9.57,-0.0022790849905157833,-0.002160004777771804,-0.013537616437976532,-0.013390707804978582,-0.01799287927037223,-0.017674447983560247
9.58,-0.0022212848218498603,-0.002102898514350497,-0.013518921817829946,-0.013372846107509266,-0.01802412636563745,-0.017705364502480708
9.59,-0.0021834640501410757,-0.0020657791796846407,-0.013518857691460804,-0.013373634582298335,-0.018074185117095912,-0.017755107424990074
9.6,-0.0021629920675078304,-0.0020460161204639967,-0.013534792046580353,-0.013390441466714418,-0.01814041794038491,-0.01782103926598225
9.61,-0.0021570538610375693,-0.002040794278826631,-0.013563909665080778,-0.013420451790725983,-0.01822000390406791,-0.01790033919373235
9.62,-0.0021625819575725918,-0.002047046137172682,-0.013603143789021967,-0.01346059904278205,-0.01830987039680779,-0.017989934697082065
9.63,-0.0021763317204256845,-0.002061527014907699,-0.0136492511199157,-0.013507640168990353,-0.018406768127885092,-0.01808657658596978
9.64,-0.0021947909980397956,-0.002080724717129748,-0.01369872115133583,-0.013558064905621538,-0.018507180461060983,-0.018186748325305205
9.65,-0.002214254794251372,-0.0021009342049199036,-0.013747850501551575,-0.013608170111636583,-0.018607397748451562,-0.01828674036885519
9.66,-0.0022310459255796594,-0.0021184782526583994,-0.013792963246212661,-0.013654280101266186,-0.018703737664413484,-0.018382870493140555
9.67,-0.002241881620170492,-0.002130074046994954,-0.013830777251106634,-0.01369311297666244,-0.018792911539440686,-0.01847185013134382
9.68,-0.0022445409843744363,-0.002133500653453143,-0.013859071504992233,-0.013722447960626697,-0.018872691694072217,-0.018551451707227745
9.69,-0.0022382456210940354,-0.002127979634803519,-0.013877066785823936,-0.013741506062728816,-0.018942292106144395,-0.018620889302397962
9.7,-0.0022233361313274266,-0.0021138515526327568,-0.013885102327004038,-0.01375062674545403,-0.01900204507805385,-0.018680495323576237
9.71,-0.0022004353018314836,-0.002091739155031966,-0.013883799150308086,-0.0137504312570234,-0.01905256457069809,-0.01873088383655092
9.72,-0.0021695847586918598,-0.0020616840301915323,-0.013873196732153642,-0.013740959297557843,-0.01909388287076015,-0.018772087233471277
9.73,-0.0021299234375243316,-0.002022825076626857,-0.013852431336571025,-0.013721347351944335,-0.019125128924670554,-0.01880323456681876
9.74,-0.002080141106592091,-0.001973852026319657,-0.013820189348238126,-0.013690282022766478,-0.019144981672579848,-0.018823004883388547
9.75,-0.00201923514568625,-0.00191376222362205,-0.013775463938924653,-0.013646756696644752,-0.019152426715675016,-0.018830383891614684
9.76,-0.0019470305185691561,-0.001842380597723041,-0.01371807506733443,-0.013590591543975102,-0.019147276316839667,-0.018825183962238607
9.77,-0.0018644279423971543,-0.001760607832094001,-0.013648917812318303,-0.013522681852038433,-0.019130417734657953,-0.01880829246232112
9.78,-0.0017736935833396316,-0.0016707100601299867,-0.013570252372751793,-0.013445288024775136,-0.01910410322409545,-0.018781961755931
9.79,-0.0016779803321046432,-0.0015758401406971692,-0.013485225734031785,-0.013361557249179023,-0.019071471703857003,-0.018749330871510123
9.8,-0.001580219159365294,-0.0014789290135805515,-0.013396763334494632,-0.013274415161613007,-0.01903544042375473,-0.018713317169248428
9.81,-0.0014819307017762877,-0.001381497285521364,-0.013306380731760077,-0.01318537751405114,-0.01899751663208607,-0.018675428008468598
9.82,-0.001382817102235131,-0.0012832470704986115,-0.013213775269039255,-0.01309414184028512,-0.018957389243021802,-0.018635352415020272
9.83,-0.001281385635595537,-0.0011826856154623115,-0.013117449408120416,-0.0129992107888091,-0.01891355217067066,-0.018591584415350467
9.84,-0.0011757389695108604,-0.0010779155611962425,-0.01301550072906304,-0.012898682122413395,-0.018864094329820356,-0.018542213037250073
9.85,-0.0010636120606131421,-0.0009666718385157656,-0.012905658596616612,-0.012790285384503355,-0.018806736303355012,-0.01848495897727618
9.86,-0.0009421507687634186,-0.0008461002825363673,-0.012785062493386425,-0.012671160232165886,-0.018738608676348842,-0.018416952934850416
9.87,-0.0008082305042620977,-0.0007130762799017121,-0.012650580353111004,-0.012538174769348097,-0.018656570370169455,-0.018335053946366416
9.88,-0.0006593981066330205,-0.0005651466475848149,-0.01249975022740263,-0.01238886721349962,-0.018558150309924,-0.018236791052639686
9.89,-0.0004951017968283778,-0.000401759585109487,-0.012332010285933477,-0.012222675895661101,-0.018442777425248153,-0.018121593299699847
9.9,-0.00031740746467479085,-0.00022498096201235888,-0.012149415483341482,-0.012041655927272868,-0.0183124973177712,-0.017991506406258573
9.91,-0.00013063638535429242,-3.9132034339204946e-05,-0.01195627589277307,-0.011850117533621094,-0.01817161059525715,-0.017850831097853098
9.92,6.0025245286263816e-05,0.00015060102003091442,-0.011757766872657604,-0.011653236220516252,-0.018025283039088614,-0.017704733274331936
9.93,0.0002495549645673438,0.0003391957552036802,-0.011558900900007968,-0.011456024607498337,-0.017878517438426535,-0.017558215844016054
9.94,0.0004336623761680984,0.0005223617904473967,-0.011363959570233935,-0.011262764427555605,-0.01773558559104573,-0.017415550724535357
9.95,0.0006090463501902214,0.000696798010244006,-0.011176236596799735,-0.01107674952668831,-0.017599771304179522,-0.01728002184367374
9.96,0.000773515273784145,0.0008603128149030914,-0.01099791764406525,-0.01090016569665687,-0.017473250228706504,-0.01715380497355587
9.97,0.0009258688780885469,0.0010117059474898475,-0.010830198493322429,-0.010734208840926237,-0.017357208026679526,-0.017038085898175535
9.98,0.0010658648276739805,0.0011507350832578446,-0.010673318375375627,-0.010579118307155145,-0.017251873705529875,-0.01693309374759879
9.99,0.0011940852459842784,0.0012779823550802454,-0.010526693303018192,-0.010434310219582642,-0.017156652952279944,-0.016838234332175038
10.0,0.0013118931862947975,0.0013948108243985475,-0.010388959403428126,-0.0102984208113348,-0.01707017146776418,-0.016752133476755825
10.01,0.0014214873678292956,0.0015034192173306502,-0.010257917917177782,-0.010169251423346543,-0.01699021996752484,-0.016672582021587914
10.02,0.0015256118679851883,0.0016065516168880074,-0.010130825197223204,-0.010044058503264355,-0.016914044182715696,-0.01659682582321379
10.03,0.0016269851849537657,0.001706926525588451,-0.010004963374565473,-0.0099201242710222,-0.0168389155276802,-0.016522136422046065
10.04,0.0017276394167752406,0.0018065760445045637,-0.00987830102392525,-0.009795417384431791,-0.01676279176753723,-0.01644647170994894
10.05,0.0018284172693894666,0.0019063428813084569,-0.009749996162750825,-0.0096690959381077,-0.016684820019107722,-0.016368978931159937
10.06,0.0019289278751942912,0.002005836168824904,-0.009620440583531398,-0.009541551795698917,-0.016605381085181874,-0.016290039016551666
10.07,0.0020277120346581046,0.002103596706639423,-0.009491094852715813,-0.009414245588727197,-0.01652592445546021,-0.01621110158456687
10.08,0.0021223935189122562,0.0021972482636869696,-0.009364337309536563,-0.009289555715332062,-0.01644881730750152,-0.01613453394215974
10.09,0.002209895748057072,0.0022837142565549926,-0.009243247731371376,-0.009170562005554762,-0.01637712817434427,-0.016063404752410138
10.1,0.0022867494788729485,0.0023595254371923226,-0.009131299998942742,-0.009060738386461657,-0.016314319612134524,-0.01600117670214374
10.11,0.0023493821375486215,0.0024211092256360032,-0.009032073094660866,-0.008963663880412646,-0.016263959201093442,-0.01595141750289117
10.12,0.0023943897763187365,0.0024650616666482016,-0.00894897943408866,-0.008882750936453222,-0.016229447879824152,-0.015917528225185867
10.13,0.0024186089869477506,0.002488219343200227,-0.008885193197179423,-0.00882117376148096,-0.016213948279624427,-0.015902671632867165
10.14,0.002419245441218156,0.002487787916961654,-0.00884352199260781,-0.008781739984507144,-0.016220256392138116,-0.015909643850721515
10.15,0.002393907386580808,0.0024613756239523555,-0.008826373521851748,-0.008766857320671187,-0.016250768237011635,-0.015940841032128183
10.16,0.002340672431341672,0.0024070600597317373,-0.008835688909687028,-0.008778466901669816,-0.016307413196221938,-0.015998192693375764
10.17,0.0022584875759341177,0.002323788210674313,-0.00887254270109786,-0.008817643272604314,-0.016391254015075574,-0.016082761714649153
10.18,0.002147969055117211,0.002212176296172089,-0.008936342857961563,-0.008883794388604153,-0.016501686803211735,-0.0161939443410199
10.19,0.0020124518663676093,0.002075559297031367,-0.009023780755569324,-0.008973611611288932,-0.016635391035608887,-0.016328420183439565
10.2,0.0018585805920182438,0.0019205817776171321,-0.00912823951242053,-0.009080478038506293,-0.01678573788692802,-0.016479560553068897
10.21,0.0016958366136897811,0.0017567251002910374,-0.009240265653420414,-0.009194940167475567,-0.016943261899192003,-0.016637900128942652
10.22,0.0015348569693817028,0.001594626282509822,-0.009349249106599735,-0.00930638789145578,-0.017097340982800798,-0.01679281695896956
