Time(s),Displacement(inch),Velocity(inch/s),Acceleration(inch/s^2)
11.32,4.97E-05,-0.000708318,-0.303457059
11.34,1.65E-06,-0.002751371,0.099151749
11.36,-3.41E-05,-0.000854223,0.09056312
11.38,-3.60E-05,0.000527143,0.047573402
11.4,-2.29E-05,0.000431192,-0.057168426
11.42,-2.68E-05,-0.00087957,-0.07390786
11.44,-5.32E-05,-0.001466343,0.015230571
11.46,-7.18E-05,3.20E-06,0.131723499
11.48,-4.66E-05,0.002447358,0.112692605
11.5,7.82E-06,0.002143677,-0.143060733
11.52,2.76E-05,0.000116981,-0.059608842
11.54,2.62E-05,0.000138853,0.061796001
11.56,3.41E-05,0.000298739,-0.045807414
11.58,3.35E-05,-0.00023171,-0.007237484
11.6,2.17E-05,-0.001228632,-0.092454651
11.62,-1.59E-05,-0.002268642,-0.011546379
11.64,-5.76E-05,-0.001596461,0.07876449
11.66,-7.76E-05,-0.000595411,0.021340453
11.68,-8.38E-05,4.74E-05,0.042944851
11.7,-7.83E-05,0.000307129,-0.016976154
11.72,-7.73E-05,-0.000294588,-0.043195538
11.74,-7.94E-05,0.000705345,0.143188854
11.76,-4.71E-05,0.001999732,-0.013750117
11.78,-1.81E-05,0.000484204,-0.137802723
11.8,-1.99E-05,0.000143189,0.103701249
11.82,-6.12E-06,0.000740243,-0.04399584
11.84,-3.63E-06,-0.000667744,-0.096802894
11.86,-2.82E-05,-0.001378323,0.025745038
11.88,-4.81E-05,-0.000493813,0.062705906
11.9,-4.27E-05,0.001177039,0.104379279
11.92,-9.97E-06,0.001510852,-0.070997929
11.94,4.47E-06,-0.000146395,-0.094726828
11.96,-5.11E-06,-0.000197657,0.089600697
11.98,-1.74E-06,4.90E-06,-0.069344655
12,-1.06E-05,-0.000640498,0.004804474
12.02,-1.61E-05,0.000405231,0.099768479
12.04,-5.50E-06,-0.00021911,-0.162202581
12.06,-2.19E-05,-0.000396521,0.144461402
12.08,-5.02E-06,0.001877247,0.082915478
12.1,2.38E-05,-0.000257959,-0.296436142
12.12,-9.80E-06,-0.001563178,0.165914268
12.14,-1.06E-05,0.00134165,0.124568502
12.16,1.72E-05,0.000248942,-0.233839303
12.18,-2.99E-06,-0.001190564,0.089888739
12.2,-9.91E-06,0.000444783,0.073645993
12.22,1.11E-06,2.66E-05,-0.115467489
12.24,-6.58E-06,-5.16E-05,0.10765471
12.26,6.00E-06,0.00091345,-0.011153816
12.28,1.31E-05,-0.000649837,-0.145174819
12.3,-1.18E-05,-0.000985066,0.111651845
12.32,-1.13E-05,0.000930095,0.079864295
12.34,1.05E-05,0.000607513,-0.112122456
12.36,7.54E-06,-0.000534178,-0.002046655
12.38,7.66E-07,7.22E-05,0.062689073
12.4,7.62E-06,0.000256677,-0.044246014
12.42,1.26E-05,0.00067851,0.086429303
12.44,3.58E-05,0.001258918,-0.028388503
12.46,5.31E-05,0.00036521,-0.060982268
12.48,5.63E-05,0.000355987,0.060059914
12.5,6.50E-05,-5.83E-06,-0.096242052
12.52,5.40E-05,-0.000682658,0.028559766
12.54,4.91E-05,0.000346181,0.074324135
12.56,5.79E-05,-0.000120574,-0.120999661
12.58,3.78E-05,-0.001555001,-0.022443012
12.6,1.54E-05,-3.34E-05,0.174608069
12.62,3.23E-05,0.000854324,-0.085840622
12.64,3.25E-05,-0.000817154,-0.081307267
12.66,1.47E-05,-0.000216018,0.14142087
12.68,2.29E-05,0.000240201,-0.095798922
12.7,1.30E-05,-0.00100833,-0.029054149
12.72,-3.19E-06,-0.000116774,0.11820974
12.74,9.36E-06,0.000934031,-0.013129272
12.76,2.80E-05,0.001060862,0.025812338
12.78,5.03E-05,0.000966124,-0.035286073
12.8,6.28E-05,0.000293746,-0.031951797
12.82,6.38E-05,-0.000123437,-0.009766422
12.84,5.89E-05,-0.000391048,-0.01699469
12.86,4.49E-05,-0.001144538,-0.058354372
12.88,1.90E-05,-0.00100725,0.072083214
12.9,1.35E-05,0.000467659,0.075407631
12.92,2.74E-05,0.000395304,-0.082643072
12.94,2.24E-05,-0.000710663,-0.02795362
12.96,1.78E-06,-0.001397251,-0.040705193
12.98,-2.42E-05,-0.000696987,0.110731619
13,-2.45E-05,0.000245575,-0.016475466
13.02,-2.67E-05,-0.000658907,-0.073972753
13.04,-4.00E-05,6.92E-05,0.1467796
13.06,-1.93E-05,0.001491549,-0.004540846
13.08,1.43E-06,0.000171284,-0.12748565
13.1,-6.88E-06,-0.000313368,0.079020463
13.12,-6.43E-06,-9.58E-05,-0.057263147
13.14,-1.98E-05,-0.001245906,-0.057747907
13.16,-4.16E-05,-0.00020332,0.162006495
13.18,-3.17E-05,0.000273966,-0.114277941
13.2,-4.19E-05,-0.000925665,-0.005685157
13.22,-5.37E-05,0.000138683,0.11211995
13.24,-3.78E-05,0.00097903,-0.028085186
13.26,-2.33E-05,0.00050388,-0.019429819
13.28,-1.93E-05,-0.000220149,-0.052973117
13.3,-2.85E-05,-0.000412336,0.033754405
13.32,-3.01E-05,0.000254081,0.032887335
13.34,-2.35E-05,0.000148802,-0.043415254
13.36,-2.46E-05,-1.99E-05,0.026547138
13.38,-2.03E-05,0.00041639,0.017079756
13.4,-6.14E-06,0.001117188,0.053000049
13.42,2.05E-05,0.001226254,-0.042093457
13.44,3.23E-05,-0.000259872,-0.1065191
13.46,1.64E-05,-0.00078976,0.053530242
13.48,8.60E-06,-0.000132351,0.012210714
13.5,1.02E-06,-0.000995458,-0.098521423
13.52,-2.46E-05,-0.000863907,0.111676521
13.54,-2.30E-05,0.000853733,0.060087441
13.56,-7.17E-06,6.04E-05,-0.13942164
13.58,-2.27E-05,-0.001052934,0.028089201
13.6,-3.86E-05,-0.000562172,0.020986999
13.62,-4.61E-05,-0.000206459,0.014584247
13.64,-4.53E-05,0.000380377,0.044099317
13.66,-3.40E-05,0.000500798,-0.032057177
13.68,-2.81E-05,0.000192679,0.001245293
13.7,-2.00E-05,0.000818936,0.061380358
13.72,-3.03E-07,0.000707198,-0.072554133
13.74,6.96E-06,0.000400599,0.041894227
13.76,2.37E-05,0.001293096,0.047355515
13.78,4.70E-05,0.000434431,-0.133222035
13.8,4.09E-05,-0.000459462,0.043832708
13.82,4.06E-05,0.000437426,0.045856074
13.84,4.57E-05,-0.000560297,-0.145628338
13.86,2.25E-05,-0.000913951,0.110262981
13.88,2.35E-05,0.00088728,0.069860043
13.9,4.44E-05,0.00065951,-0.092637024
13.92,4.88E-05,0.000265804,0.053266443
13.94,5.99E-05,0.000592499,-0.020596896
13.96,6.02E-05,-0.000923244,-0.130977418
13.98,2.62E-05,-0.00194698,0.028603747
14,1.44E-06,-0.000106825,0.155411771
14.02,1.15E-05,0.000162322,-0.12849701
14.04,-2.33E-06,-0.001106649,0.001599862
14.06,-1.73E-05,-4.89E-05,0.104173745
14.08,-1.56E-05,-0.000687902,-0.168072635
14.1,-4.58E-05,-0.001480276,0.088835204
14.12,-5.61E-05,0.000528825,0.112074914
14.14,-3.69E-05,0.000705034,-0.094453976
14.16,-2.85E-05,0.000788987,0.102849287
14.18,-5.18E-06,0.000898074,-0.091940582
14.2,-3.55E-06,-0.000633145,-0.061181382
14.22,-1.25E-05,0.000537389,0.17823476
14.24,1.62E-05,0.001440838,-0.087889845
14.26,2.76E-05,-0.000280691,-0.084263029
14.28,1.68E-05,-0.000216315,0.090700659
14.3,2.25E-05,0.000368368,-0.032232379
14.32,2.09E-05,-0.000654918,-0.070096192
14.34,4.29E-06,-0.000474107,0.088177282
14.36,6.33E-06,0.000373056,-0.003461036
14.38,9.32E-06,-0.000262892,-0.060133767
14.4,3.80E-06,0.000298094,0.116232442
14.42,2.00E-05,0.000668574,-0.0791845
14.44,1.99E-05,-0.000551502,-0.042823054
14.46,6.69E-06,-0.000456306,0.052342577
14.48,8.46E-08,-0.000600898,-0.066801764
14.5,-1.63E-05,-0.000594161,0.067475536
14.52,-1.80E-05,0.000257908,0.017731347
14.54,-1.48E-05,-0.000201349,-0.063657056
14.56,-2.38E-05,-0.000309818,0.052810114
14.58,-2.15E-05,0.00042497,0.020668761
14.6,-1.52E-05,-9.86E-05,-0.073027792
14.62,-2.58E-05,-0.000672232,0.015666611
14.64,-3.44E-05,-0.000106425,0.040914043
14.66,-3.31E-05,2.09E-06,-0.030062088
14.68,-3.75E-05,-0.000356757,-0.00582309
14.7,-4.38E-05,-0.000178821,0.023616751
14.72,-4.43E-05,5.09E-05,-0.000645189
14.74,-4.47E-05,-0.000155026,-0.0199469
14.76,-4.69E-05,0.000178833,0.053332778
14.78,-3.35E-05,0.001123369,0.041120867
14.8,-9.18E-06,0.00098451,-0.055006781
14.82,8.30E-07,8.18E-05,-0.035263427
14.84,-5.88E-07,-2.37E-05,0.024711526
14.86,1.38E-07,-9.08E-05,-0.031420829
14.88,-3.14E-06,4.10E-06,0.040911189
14.9,3.96E-06,0.00064841,0.023519856
14.92,1.42E-05,-1.50E-07,-0.08837586
14.94,3.19E-06,-0.000763658,0.012025105
14.96,-8.33E-06,-0.000321622,0.032178447
14.98,-1.12E-05,-0.00010601,-0.010617273
15,-1.58E-05,-0.000369744,-0.015756113
15.02,-2.28E-05,-0.000161656,0.036564898
15.04,-1.98E-05,0.000410241,0.020624854
15.06,-8.29E-06,0.000701426,0.008493588
15.08,5.45E-06,0.000572605,-0.021375685
15.1,1.52E-05,0.000534966,0.017611826
15.12,2.76E-05,0.00061744,-0.009364403
15.14,3.47E-05,-7.72E-05,-0.06010196
15.16,2.67E-05,-0.000449841,0.022840159
15.18,1.96E-05,-0.000401515,-0.01800749
15.2,1.22E-05,-0.000123335,0.045825425
15.22,1.62E-05,0.000395275,0.006035573
15.24,2.46E-05,0.0003997,-0.005593023
15.26,3.27E-05,0.000483587,0.013981665
15.28,3.94E-05,-0.000107087,-0.073049012
15.3,2.92E-05,-0.000582106,0.025547139
15.32,2.23E-05,-0.000131725,0.019490961
15.34,2.10E-05,-0.000126278,-0.018946274
15.36,1.69E-05,-0.000170516,0.014522445
15.38,1.58E-05,2.92E-05,0.005447008
15.4,1.66E-05,7.24E-06,-0.007640633
15.42,1.57E-05,-6.98E-05,-5.95E-05
15.44,1.57E-05,0.000139329,0.020968232
15.46,1.98E-05,0.000129013,-0.021999755
15.48,1.67E-05,-0.000508111,-0.04171269
15.5,3.31E-06,-0.000574351,0.035088706
15.52,-2.96E-06,-0.000142592,0.008087215
15.54,-4.51E-06,-2.92E-05,0.003249535
15.56,-1.71E-06,0.000446498,0.044322675
15.58,1.06E-05,0.000504086,-0.038563879
15.6,1.53E-05,8.58E-05,-0.003266419
15.62,1.69E-05,0.00010544,0.005232114
15.64,1.56E-05,-0.000465354,-0.062311455
15.66,3.34E-07,-0.000730444,0.035802383
15.68,-7.98E-06,-0.000144807,0.022761347
15.7,-1.15E-05,-0.000464357,-0.054716327
15.72,-2.49E-05,-0.000535029,0.047649077
15.74,-2.87E-05,2.17E-05,0.0080264
15.76,-2.71E-05,0.00012287,0.002088004
15.78,-2.14E-05,0.000589197,0.044544707
15.8,-9.65E-06,0.000132605,-0.090203847
15.82,-1.81E-05,-0.000636298,0.013313535
15.84,-2.42E-05,0.000224751,0.072791378
15.86,-1.24E-05,0.000603434,-0.034923076
15.88,-5.64E-06,0.000151637,-0.010256609
15.9,-3.21E-06,0.000162734,0.011366278
15.92,-4.22E-07,-2.02E-05,-0.029660516
15.94,-1.51E-06,0.00017308,0.048989357
15.96,8.22E-06,0.000623822,-0.003915133
15.98,1.52E-05,-0.000162217,-0.074688784
16,4.30E-06,-0.0005633,0.034580452
16.02,5.41E-07,0.000217576,0.043507155
16.04,8.75E-06,0.00036176,-0.029088743
16.06,1.09E-05,-0.000111093,-0.018196602
16.08,8.52E-06,4.68E-05,0.033981061
16.1,1.34E-05,0.00030617,-0.008039162
16.12,1.80E-05,0.000149672,-0.007610685
16.14,2.04E-05,0.000135772,0.006220755
16.16,2.30E-05,5.90E-05,-0.013893036
16.18,1.89E-05,-0.00059714,-0.051725884
16.2,4.27E-06,-0.000479869,0.063452891
16.22,2.77E-06,9.93E-05,-0.00553787
16.24,1.59E-06,-0.000319468,-0.036336979
16.26,-7.56E-06,-0.000369671,0.031316633
16.28,-1.08E-05,-6.59E-05,-0.000939178
16.3,-9.62E-06,0.000323215,0.03985031
16.32,-1.52E-06,0.000170636,-0.05510813
16.34,-3.91E-06,-0.00014925,0.0231195
16.36,-3.33E-06,0.000154399,0.007245377
16.38,-4.99E-07,4.37E-05,-0.01831861
16.4,-2.89E-07,0.000127367,0.026688692
16.42,4.62E-06,0.000215291,-0.017896293
16.44,4.74E-06,-0.000234866,-0.027119454
16.46,-2.33E-06,-0.000319384,0.018667696
16.48,-5.36E-06,-1.21E-06,0.013149647
16.5,-4.95E-06,-6.88E-05,-0.019912035
16.52,-5.47E-06,0.000258697,0.052665106
16.54,4.29E-06,0.000420716,-0.036463173
16.56,6.55E-06,-0.00013849,-0.019457425
16.58,4.27E-06,0.000129997,0.046306159
16.6,9.28E-06,2.87E-05,-0.056440674
16.62,-9.85E-08,-0.000899698,-0.036394336
16.64,-1.85E-05,-0.000592996,0.067064524
16.66,-2.32E-05,-0.000197614,-0.027526359
16.68,-3.17E-05,-0.000596895,-0.012401677
16.7,-4.11E-05,-9.48E-05,0.06261228
16.72,-3.67E-05,0.000229457,-0.030187742
16.74,-3.38E-05,0.00027398,0.034640078
16.76,-2.48E-05,0.000448675,-0.017170577
16.78,-1.93E-05,0.000104837,-0.01721322
16.8,-1.67E-05,0.000352139,0.041943408
16.82,-6.26E-06,0.000440709,-0.033086358
16.84,-1.62E-06,0.000145846,0.003599984
16.86,3.49E-06,0.000438718,0.025687277
16.88,1.32E-05,0.000324266,-0.037132458
16.9,1.51E-05,1.06E-05,0.00576925
16.92,1.65E-05,0.000124814,0.005648704
16.94,1.88E-05,4.57E-05,-0.013563211
16.96,1.86E-05,3.96E-06,0.009392722
16.98,1.79E-05,-0.000204046,-0.030193726
17,9.63E-06,-0.000528424,-0.002244025
17.02,1.92E-06,-7.69E-05,0.047401111
17.04,3.42E-06,-9.49E-05,-0.049205921
17.06,-5.20E-06,-0.000611452,-0.002449159
17.08,-1.34E-05,1.40E-05,0.064989817
17.1,-2.89E-06,0.000901712,0.023785904
17.12,1.70E-05,0.000938808,-0.020076275
17.14,2.95E-05,0.000195884,-0.054216134
17.16,2.91E-05,9.64E-05,0.044266148
17.18,3.77E-05,0.000657009,0.011796295
17.2,4.82E-05,0.000140871,-0.063410123
17.22,4.39E-05,-0.000291107,0.020212404
17.24,4.32E-05,0.000272495,0.036147725
17.26,5.17E-05,0.000374035,-0.025993653
17.28,5.52E-05,2.45E-05,-0.008957036
17.3,5.62E-05,0.000192781,0.025782232
17.32,5.71E-05,-0.000508706,-0.095930913
17.34,3.45E-05,-0.001409274,0.005874157
17.36,1.32E-05,-0.000441054,0.090947838
17.38,1.23E-05,-0.000149738,-0.061816214
17.4,4.76E-06,-0.000218311,0.054958906
17.42,1.01E-05,0.000688507,0.035722908
17.44,2.31E-05,0.000221855,-0.082388176
17.46,1.84E-05,-0.000328865,0.027316164
17.48,1.31E-05,-0.000407096,-0.035139197
17.5,-1.81E-07,-0.000832929,-0.00744414
17.52,-1.28E-05,-0.000158233,0.07491377
17.54,-9.94E-06,2.08E-06,-0.058882744
17.56,-1.73E-05,-0.000518959,0.006779145
17.58,-2.43E-05,-7.42E-05,0.037692091
17.6,-2.39E-05,-0.000175726,-0.047840074
17.62,-3.14E-05,-0.000289016,0.036511059
17.64,-3.20E-05,0.000116823,0.004072854
17.66,-3.13E-05,-0.000167162,-0.032471311
17.68,-3.66E-05,-0.000132615,0.035925939
17.7,-3.33E-05,0.000389294,0.016264958
17.72,-2.60E-05,0.000154715,-0.039722826
17.74,-2.86E-05,-0.000289399,-0.004688571
17.76,-3.20E-05,0.000102639,0.043892355
17.78,-2.52E-05,0.000377463,-0.016409916
17.8,-1.81E-05,0.000474629,0.026126526
17.82,-6.12E-06,0.000590364,-0.014553104
17.84,1.73E-06,0.000142279,-0.03025538
17.86,2.54E-06,0.000140457,0.030073227
17.88,7.40E-06,0.000146499,-0.029469092
17.9,6.46E-06,-0.000139209,0.000898312
17.92,3.16E-06,-0.000225097,-0.009487049
17.94,-4.13E-06,-0.000549099,-0.022913221
17.96,-1.51E-05,-0.000312452,0.046577924
17.98,-1.47E-05,0.000208424,0.00550968
18,-1.10E-05,9.37E-05,-0.016986094
18.02,-9.87E-06,0.000147522,0.022372316
18.04,-3.38E-06,0.00045447,0.008322533
18.06,2.83E-06,-6.12E-05,-0.05988671
18.08,-6.53E-06,-0.000683027,-0.002298881
18.1,-1.81E-05,-0.00035254,0.035347589
18.12,-1.99E-05,9.26E-05,0.009169836
18.14,-1.57E-05,0.000354171,0.016983865
18.16,-6.67E-06,0.000470221,-0.005378822
18.18,8.14E-07,0.000236529,-0.017990414
18.2,2.11E-06,-9.91E-05,-0.01557085
18.22,-2.83E-06,-0.000386084,-0.01312918
18.24,-1.07E-05,-0.000284747,0.023262856
18.26,-1.22E-05,0.000119123,0.017124161
18.28,-1.06E-05,-0.000162379,-0.045274372
18.3,-1.82E-05,-0.000377195,0.023792769
18.32,-2.17E-05,1.03E-06,0.014029426
18.34,-2.06E-05,1.44E-05,-0.012689084
18.36,-2.12E-05,1.60E-05,0.012845384
18.38,-2.02E-05,-7.59E-06,-0.015203647
18.4,-2.15E-05,-3.75E-05,0.012216476
18.42,-2.03E-05,0.000138413,0.005370922
18.44,-1.60E-05,0.00030838,0.01162578
18.46,-9.88E-06,0.000190127,-0.023451071
18.48,-8.63E-06,4.18E-05,0.008615969
18.5,-6.62E-06,0.000132199,0.000426356
18.52,-5.40E-06,-8.53E-05,-0.022171357
18.54,-7.52E-06,7.41E-05,0.03810704
18.56,1.26E-07,0.000616977,0.016180062
18.58,1.02E-05,0.000116079,-0.066269916
18.6,3.53E-06,-0.000571328,-0.002470721
18.62,-5.26E-06,-0.000150047,0.044598835
18.64,-2.64E-06,0.000246215,-0.004972681
18.66,2.61E-06,0.000344884,0.014839594
18.68,9.22E-06,0.000153277,-0.034000316
18.7,7.25E-06,-0.000261861,-0.007513412
18.72,1.70E-06,-0.000233536,0.010345837
18.74,-2.64E-06,-0.000287262,-0.015718397
18.76,-8.70E-06,-0.00017727,0.026717564
18.78,-8.83E-06,6.72E-05,-0.002267032
18.8,-7.59E-06,7.44E-05,0.00298406
18.82,-3.71E-06,0.000403975,0.029972915
18.84,5.65E-06,0.000296711,-0.040699322
18.86,6.13E-06,-0.000114442,-0.000415985
18.88,2.04E-06,-0.000381601,-0.026299917
18.9,-9.24E-06,-0.000665528,-0.002092767
18.92,-1.99E-05,-0.000240929,0.044552653
18.94,-2.13E-05,-0.000182453,-0.038705067
18.96,-2.88E-05,-0.000370428,0.019907605
18.98,-3.26E-05,-2.74E-05,0.014392834
19,-3.14E-05,8.81E-05,-0.002844698
19.02,-2.86E-05,0.00026794,0.020832945
19.04,-2.09E-05,0.000415756,-0.006051358
19.06,-1.49E-05,0.000134506,-0.022073652
19.08,-1.37E-05,0.000131514,0.021774478
19.1,-7.30E-06,0.000475668,0.012640898
19.12,2.08E-06,0.000328721,-0.027335622
19.14,4.54E-06,-1.40E-05,-0.006933923
19.16,4.12E-06,3.43E-05,0.011758569
19.18,6.35E-06,0.000147398,-0.000445963
19.2,9.66E-06,0.000206893,0.006395421
19.22,1.58E-05,0.000437768,0.016692104
19.24,2.46E-05,0.00028552,-0.031916877
19.26,2.53E-05,-0.000146572,-0.011292355
19.28,2.12E-05,-0.000218957,0.004053911
19.3,1.88E-05,3.88E-05,0.021721023
19.32,2.10E-05,4.24E-05,-0.021359533
19.34,1.88E-05,-0.000201978,-0.003078995
19.36,1.24E-05,-0.00051931,-0.028654211
19.38,-3.78E-08,-0.000547234,0.025861741
19.4,-3.81E-06,0.000269331,0.055794814
19.42,6.89E-06,0.000508627,-0.031865249
19.44,1.15E-05,-4.48E-06,-0.019445597
19.46,8.86E-06,-0.000195152,0.0003786
19.48,5.12E-06,-0.000174726,0.001663966
19.5,2.31E-06,-8.74E-05,0.007070827
19.52,2.06E-06,6.61E-05,0.008278731
19.54,3.50E-06,1.15E-06,-0.014775519
19.56,2.23E-06,-4.52E-05,0.010139686
19.58,2.23E-06,-1.16E-05,-0.00678182
19.6,9.10E-07,-0.000106573,-0.002712429
19.62,-2.94E-07,5.97E-05,0.019336085
19.64,3.14E-06,0.000202143,-0.005088192
19.66,4.83E-06,-9.98E-05,-0.025110318
19.68,-1.17E-06,-0.000448554,-0.009760861
19.7,-9.24E-06,-0.000216821,0.032934205
19.72,-8.68E-06,0.000189462,0.007694031
19.74,-4.61E-06,0.000153634,-0.011276802
19.76,-3.05E-06,3.92E-05,-0.000162831
19.78,-7.94E-07,0.00026233,0.022472024
19.8,7.86E-06,0.000548611,0.006156138
19.82,1.62E-05,8.78E-05,-0.052237229
19.84,1.29E-05,-0.000149545,0.028502728
19.86,1.45E-05,0.000266517,0.013103465
19.88,1.94E-05,6.89E-05,-0.032867284
19.9,1.70E-05,-0.000176204,0.008358948
19.92,1.55E-05,4.10E-05,0.013361324
19.94,1.75E-05,9.10E-05,-0.008362152
19.96,1.76E-05,-8.34E-05,-0.00907675
19.98,1.61E-05,3.07E-05,0.020483616
20,1.78E-05,-1.79E-05,-0.025344766
