Time(s),Displacement(inch),Velocity(inch/s),Acceleration(inch/s^2)
0.94,-2.3909471923465158e-05,-0.00017531236257215666,0.0008609194198404681
0.96,-2.7148107547028647e-05,-0.00014377981258861548,0.0022923355785136566
0.98,-2.9668047768339056e-05,-0.00011335476380446706,0.0007501692999011874
1.0,-3.173849628049827e-05,-9.13594422139599e-05,0.0014493628591495302
1.02,-3.3454324095835064e-05,-8.914891646409432e-05,-0.001228310284162968
1.04,-3.503460767225984e-05,-4.646160069389909e-05,0.005497041861182497
1.06,-3.5248774141562186e-05,5.827812380621482e-06,-0.00026810055373044004
1.08,-3.524613797516311e-05,-8.579194264077234e-06,-0.0011726001107394317
1.1,-3.530856978496164e-05,1.9519618165769174e-05,0.003982481353724072
1.12,-3.4233842368082056e-05,8.234506266315856e-05,0.002300063096014863
1.14,-3.243258074717163e-05,8.249848685009859e-05,-0.0022847206773208614
1.16,-3.146810487991989e-05,2.5216131607719723e-06,-0.005712966691611804
1.18,-3.195840529929905e-05,-2.1458622312299847e-05,0.003314943144304623
1.2,-3.208979469711914e-05,-9.940596491460156e-06,-0.0021631405622206524
1.22,-3.2643593075503386e-05,-4.1557158152510296e-05,-0.0009985156038843617
1.24,-3.3791194030552275e-05,-7.904067091346834e-05,-0.0027498356722114375
1.26,-3.5563096118284364e-05,-8.020561461076275e-05,0.0026333413024819965
1.28,-3.632671932273903e-05,1.9534335528505597e-05,0.0073406537114448405
1.3,-3.5139581973693354e-05,6.559539418539163e-05,-0.0027345478457562406
1.32,-3.45974060193249e-05,-2.2518916757951616e-05,-0.006076883248578083
1.34,-3.6385801685676473e-05,-0.00016245268395105283,-0.007916493470732032
1.36,-4.0875910757906826e-05,-0.00026944605822512736,-0.0027828439566754066
1.38,-4.668082119319864e-05,-0.00030401600927676344,-0.000674151148488202
1.4,-5.308152585290252e-05,-0.00034533216891717393,-0.0034574648155528435
1.42,-6.0912395813891004e-05,-0.00044939150815839643,-0.0069484691085694075
1.44,-7.083531290752523e-05,-0.0005201698566426457,-0.00012936573985548752
1.46,-8.097598813089186e-05,-0.0004794679128211494,0.004199560122005146
1.48,-8.983171712039214e-05,-0.000411419124002793,0.0026053187598305185
1.5,-9.779113120189666e-05,-0.0003971270518184004,-0.0011761115413912219
1.52,-0.00010599878647465077,-0.00042513307186240585,-0.0016244904630093105
1.54,-0.00011463626949216353,-0.000429111404272009,0.0012266572220490108
1.56,-0.0001232136582851535,-0.00044065208262496414,-0.0023807250573444814
1.58,-0.00013273741318982183,-0.0005234518198768791,-0.005899248667846987
1.6,-0.00014396156930075176,-0.0005777272902072611,0.0004717016348088155
1.62,-0.00015543743148214154,-0.0005706417631420303,0.00023685107171426108
1.64,-0.0001667580284294215,-0.0005591745265250782,0.0009098725899809787
1.66,-0.0001776424428215591,-0.0005234118316702899,0.0026663968954978353
1.68,-0.00018769919112302457,-0.0004883525508342233,0.0008395311881088357
1.7,-0.00019703381416163898,-0.00043188366600480587,0.004807357294832934
1.72,-0.0002043366725501929,-0.0002797349992218005,0.010407509383467616
1.74,-0.0002086299285169013,-0.0001885934903973421,-0.0012933585010217812
1.76,-0.00021272910296362042,-0.00022475560120296614,-0.0023228525795406046
1.78,-0.00021709358103490207,-0.00018193198249090496,0.0066052144507467376
1.8,-0.0002193282975814238,-3.73956615039157e-05,0.007848417647952195
1.82,-0.0002186740288437871,9.444745717381535e-05,0.005335894219820911
1.84,-0.00021585018284483513,0.0001813230432969515,0.0033516643924927014
1.86,-0.00021153934410415105,0.0002504630805837763,0.003562339336189777
1.88,-0.00020599633409263822,0.00029490194719747044,0.0008815473251796228
1.9,-0.0002000361306401072,0.0002954111502329176,-0.0008306270216349136
1.92,-0.0001946181975979624,0.00023017392607223617,-0.005693095394433246
1.94,-0.00019074428275677837,0.00017767032797745953,0.0004427355849555694
1.96,-0.0001871687373800419,0.00017656379470599434,-0.0005533889121020876
1.98,-0.00018360210998016194,0.00018740040969102874,0.0016370504106055308
2.0,-0.00017940546052916978,0.0002383260941607125,0.0034555180363628345
2.02,-0.00017382406064668523,0.00032600261368762967,0.005312133916328864
2.04,-0.00016639545625060255,0.00040916409287385417,0.0030040140022935553
2.06,-0.00015813732683210617,0.0003903510870038108,-0.004885314589297922
2.08,-0.0001513475182639426,0.00028662225710989397,-0.005487568400093772
2.1,-0.00014633490483062687,0.000233523184778512,0.00017766116695557238
2.12,-0.00014107655358405727,0.00031992970575885814,0.008462990931079018
2.14,-0.00013414923242904614,0.000314608852423166,-0.008995076264648242
2.16,-0.0001293941099587379,0.00017400142834638282,-0.005065666143030095
2.18,-0.00012665121727978672,0.00011408770658021564,-0.0009257060335866362
2.2,-0.0001242157816164905,0.00014639699666986418,0.004156635042551488
2.22,-0.00012041991983199513,0.00023501892390906756,0.004705557681368852
2.24,-0.00011429560008385777,0.00040155453758877697,0.01194800368660207
2.26,-0.00010337368350343189,0.0007156983750203073,0.019466380056550946
2.28,-8.6095081145215e-05,0.00096572980312641,0.005536762754059296
2.3,-6.593139455099848e-05,0.0010377257553390632,0.001662832467205939
2.32,-4.494675713250211e-05,0.001055615777424271,0.0001261697413148049
2.34,-2.3845119180375133e-05,0.0010527524405573568,-0.0004125034280062271
2.36,-2.907954423646257e-06,0.0010391948666746802,-0.0009432539602615142
2.38,1.6982759551951165e-05,0.0009146499025928681,-0.011511242447919701
2.4,3.3527049145588524e-05,0.0007674560583390652,-0.00320814197746059
2.42,4.900484021785888e-05,0.0008188379639370273,0.008346332537256761
2.44,6.626128419406868e-05,0.0008673273431848489,-0.0034973946124746457
2.46,8.258426800168494e-05,0.0007487668308974872,-0.008358656616261569
2.48,9.507405660848959e-05,0.0004595211953883388,-0.020565906934653284
2.5,0.00010097003026346741,0.00017101272681652638,-0.008284939922527964
2.52,0.0001027427548505186,6.7326336499056986e-06,-0.008143069394134112
2.54,0.00010177719470420478,-7.686859530554334e-05,-0.0002170535014107911
2.56,0.0001004497532663948,-4.3208490046301895e-05,0.003583064027334941
2.58,9.941836729586674e-05,-0.00010412155575995566,-0.009674370598700315
2.6,9.527043305964861e-05,-0.00031720331792580705,-0.011633805617884803
2.62,8.645927707660156e-05,-0.0005709287054265931,-0.013738733132193778
2.64,7.238550930675095e-05,-0.0008318204233024678,-0.01235043865539366
2.66,5.281828973622382e-05,-0.0011479377024201987,-0.01926128925637938
2.68,2.640175364924812e-05,-0.0014739921156421642,-0.013344152065817062
2.7,-5.530886604037766e-06,-0.0017084702860503838,-0.01010366497500484
2.72,-4.124949408567163e-05,-0.001839813900394264,-0.003030696459383102
2.74,-7.912119599853701e-05,-0.0019708205215474483,-0.010069965655935167
2.76,-0.00012073788179724581,-0.0022001621701520716,-0.012864199204527046
2.78,-0.0001670103112893279,-0.0024118980914629028,-0.008309392926555975
2.8,-0.00021626190213389047,-0.0024808485144930154,0.0014143506235448522
2.82,-0.0002643206113739316,-0.002261252863255584,0.020545214500198385
2.84,-0.00030622684127344223,-0.0019688809034174156,0.008691981483618562
2.86,-0.00034362584627286,-0.0017590087579140194,0.012295233066721239
2.88,-0.00037652656711412104,-0.0015400429410283335,0.009601348621847375
2.9,-0.0004059985976518106,-0.0014367321848152417,0.0007297269994618879
2.92,-0.00043490317613088255,-0.0014695196722249277,-0.004008475740430456
