Time (s),Displacement (in),Velocity (in/s),Acceleration (in/s²)
0.88,-0.01001529482153895,-0.10485800547854388,4.972551662741951
0.9,-0.011613536469358844,-0.054966159303445485,0.016632954767887398
0.92,-0.012715311229795178,-0.05521131674018786,-0.04114869844212474
0.94,-0.013697395157266078,-0.04299707600690217,1.2625727717706936
0.96,-0.014439881798694683,-0.03125158813595835,-0.08802398467631223
0.98,-0.01491994009386647,-0.016754241381220298,1.5377586601501176
1.0,-0.015018384400017857,0.00690981076608161,0.8286465545800732
1.02,-0.014452007130317473,0.04972791620395673,3.4531639892074386
1.04,-0.013462286199997125,0.04924417682807807,-3.5015379267953044
1.06,-0.012603818462762274,0.03660259689540705,2.237379933528202
1.08,-0.01135270170035892,0.08850907934492835,2.953268311423929
1.1,-0.00953965169794221,0.09279592089674257,-2.524584156242507
1.12,-0.008037125330050422,0.057456715892436304,-1.00933634418812
1.14,-0.00664625597313214,0.08163021979939186,3.4266867348836763
1.16,-0.0040201376169777476,0.18098161581604738,6.508452866781877
1.18,-6.60226966424768e-05,0.2144298762174797,-3.1636268266386462
1.2,0.004096233156764142,0.20179570912318218,1.9002101172088954
1.22,0.008342014097550733,0.22278238495547692,0.198457466020578
1.24,0.012960430575545943,0.23905926284404402,1.429230322836132
1.26,0.017431706217012805,0.20806830130264223,-4.5283264769763125
1.28,0.020186595705687323,0.06742064756480953,-9.536438896806958
1.3,0.02065111719995166,-0.02096849813837587,0.6975243264884181
1.32,0.020708891611926433,0.026745939335853237,4.073919420934493
1.34,0.022226043579539393,0.12496925742544274,5.748412388024457
1.36,0.02532094644421217,0.18452102904183504,0.20676477361477463
1.38,0.02880762115754876,0.16414644229182393,-2.2442234486158865
1.4,0.031899375178617635,0.1450289598150635,0.33247520093984484
1.42,0.03519241267475258,0.1842747897984309,3.592107797396895
1.44,0.038875552755276294,0.1840392182539405,-3.6156649518459325
1.46,0.04138680921834618,0.06708642805304792,-8.079614068243327
1.48,0.04129938959519876,-0.07582839036779,-6.2118677738404635
1.5,0.0389717675585072,-0.15693381330136538,-1.8986745195170744
1.52,0.03555618653263721,-0.18462428928563407,-0.8703730789097928
1.54,0.03146614864940755,-0.224379499037332,-3.1051478962600028
1.56,0.026795169097791578,-0.24271845612426501,1.2712521875667022
1.58,0.022613361081387156,-0.17546234551617712,5.454358873242086
1.6,0.019597142301501724,-0.12615953247236605,-0.524077568860978
1.62,0.01703946625923714,-0.12960807175409253,0.17922364068833074
1.64,0.014460547639506756,-0.12828379021894573,-0.04679548717365195
1.66,0.011754206725159831,-0.1423503012157467,-1.3598556125064465
1.68,0.008867939683186077,-0.1462764029816287,0.9672454359182485
1.7,0.005781633917411853,-0.16235417359579377,-2.575022497334756
1.72,0.0015155298957609418,-0.2642562285692973,-7.615183000015599
1.74,-0.00403255362163234,-0.29055212317003076,4.985593539942252
1.76,-0.008690206706025948,-0.1752131852693301,6.548300250127815
1.78,-0.011755583391403486,-0.13132448326842366,-2.1594300500371695
1.8,-0.014900950332124997,-0.18321221080372743,-3.0293427034932074
1.82,-0.018871909106744744,-0.21388366665824726,-0.03780288195877679
1.84,-0.022917101917622057,-0.190635614429484,2.3626081048351026
1.86,-0.026252594287115506,-0.14291362251986087,2.4095910861272123
1.88,-0.028349143813214094,-0.06674133008999789,5.207638156859085
1.9,-0.028487957823108426,0.0528599291005646,6.752487762197163
1.92,-0.02564452649287419,0.23148320392285904,11.10983972003228
1.94,-0.019510193959449616,0.38195004941959837,3.936844829641654
1.96,-0.011098908387806793,0.45917850774468394,3.7860010028669002
1.98,-0.0015079612067500543,0.49991621036098977,0.2877692587636824
2.0,0.008238240514574129,0.47470396177142854,-2.8089941177198066
2.02,0.016873451390156363,0.38881712578679484,-5.779689480743566
2.04,0.023642152034498355,0.28805293864740433,-4.296729233195484
2.06,0.02926793638164468,0.27452549606722804,2.9439849751778535
2.08,0.03532467920707679,0.33114878647598317,2.718344065697658
2.1,0.04183368257081759,0.3197515498980969,-3.8580677234862826
2.12,0.046564280421492174,0.15330823516936132,-12.786263749387274
2.14,0.04881902447371333,0.07216617005275407,4.672057237726548
2.16,0.05076956254354126,0.12288763693003892,0.4000894500019365
2.18,0.05286482407701426,0.08663851641726138,-4.02500150127969
2.2,0.05328083725457887,-0.045037198660800484,-9.142570006526498
2.22,0.05053989565713665,-0.22905696108342127,-9.259406235735579
2.24,0.04346819596112413,-0.4781130085178307,-15.646198507705357
2.26,0.030185266399671295,-0.8501799476274532,-21.560495403256887
2.28,0.010518397517401173,-1.116506940599559,-5.072203893953677
2.3,-0.012181031408196024,-1.1534359519601607,1.379302757893495
2.32,-0.03457945570147424,-1.086406477367661,5.323644701356477
2.34,-0.054980550340691346,-0.9537029865540494,7.946704380004684
2.36,-0.0722466976675937,-0.7729117461361861,10.132419661781649
2.38,-0.08450951392560149,-0.4533698796645931,21.82176698537765
2.4,-0.09004106276403788,-0.09978500417904568,13.536720563177091
2.42,-0.09053685666680193,0.05020561390264042,1.462341244991519
2.44,-0.08810819730887402,0.1926603218901505,12.78312955375949
2.46,-0.08133491471100428,0.48466793789682405,16.417632046907862
2.48,-0.0673377900632173,0.9150445268818734,26.620026851597082
2.5,-0.04526448982113604,1.2922854973262528,11.104070192840844
2.52,-0.017565587065410566,1.4776047782462947,7.427857899163342
2.54,0.012303370776778266,1.5092910059725886,-4.259235126533948
